player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Alex Flores,86295,QB,MCNEESE,1,2.46,2.57,2.3,,5,217,50.0,2,2,6.0,1.73,0,0,0.0,50.0,1,1,0.0,3,60.0,0,0,,,,61.8,32.5,66.6,,33.0,,,,,0,0,3,100.0,56.3,33.3,1,0,0,0,0,1,33.3,2,1.0,100.0,1,1,18.0,3.55,0,0,0.0,100.0,1,1,0.0,2,40.0,0,1,,,,61.8,70.5,65.5,,70.1,,,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,30,30.0
Zach Calzada,98006,QB,KENTUCKY,1,2.66,2.66,,,5,202,100.0,2,2,-2.5,1.8,0,0,0.0,100.0,2,0,0.0,2,40.0,0,0,,,,61.8,62.8,65.5,,62.6,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,33.3,3,3,25.7,3.23,0,0,0.0,33.3,1,0,0.0,3,60.0,0,0,,,,62.7,29.2,66.6,,29.4,,,,,0,1,3,,2.8,0.0,0,0,0,0,0,1,33.3,2,0.7
Reggie Graff,165710,QB,UTAHTC,1,2.8,2.8,,,5,1285,0.0,1,1,8.0,1.9,0,0,0.0,0.0,0,1,,1,20.0,0,0,,,,60.3,53.7,63.6,,53.9,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,25.0,4,4,9.5,3.03,0,0,0.0,25.0,1,2,0.0,4,80.0,0,1,,,,63.3,52.1,68.4,,51.8,,,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,12,3.0
Beckham Pellant,185467,QB,ILL STATE,1,2.8,2.8,,,5,188,100.0,1,1,-6.0,1.6,0,0,0.0,100.0,1,1,0.0,1,20.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,50.0,4,4,12.5,3.1,0,0,0.0,50.0,2,2,0.0,4,80.0,0,1,,,,63.3,38.0,67.4,,38.4,,,,,0,1,4,0.0,18.8,0.0,0,0,0,0,0,1,25.0,14,3.5
Jacob Zeno,98014,QB,TEXAS A&M,1,2.58,2.58,,,5,312,0.0,1,2,5.0,1.85,1,0,0.0,0.0,0,0,,2,40.0,0,0,,,,61.8,50.6,65.5,,50.9,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,2,3,2.5,3.07,0,0,0.0,66.7,2,1,0.0,3,60.0,0,1,,,,62.7,70.1,66.6,,69.7,,,,,1,0,3,0.0,95.1,0.0,0,0,0,0,0,0,0.0,27,9.0
Kael Alexander,189294,QB,STETSON,1,2.16,2.16,,,5,302,33.3,3,3,9.0,1.5,0,0,0.0,33.3,1,0,0.0,3,60.0,0,1,,,,63.3,55.3,67.4,,55.3,,,,,0,0,4,,47.9,0.0,0,0,0,0,0,0,0.0,13,4.3,100.0,1,2,15.0,3.15,0,1,50.0,0.0,0,1,100.0,2,40.0,1,0,,,,61.8,82.8,65.5,,82.0,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
William Watson III,174771,QB,VA TECH,1,3.2,3.33,3.0,,5,337,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,66.7,3,3,15.7,3.2,0,1,33.3,66.7,2,3,0.0,5,100.0,0,2,,,,63.3,69.7,68.1,,69.4,,,,,0,0,5,66.7,109.7,40.0,2,0,0,0,0,0,0.0,77,25.7
Cutter Woods,199951,QB,S CAROLINA,1,2.66,2.66,,,5,289,100.0,3,3,6.0,1.67,0,0,0.0,100.0,3,1,0.0,3,60.0,0,2,,,,62.7,72.5,66.6,,72.1,,,,,0,0,3,0.0,100.0,0.0,0,0,0,0,0,0,0.0,24,8.0,100.0,2,2,3.5,4.15,0,0,0.0,50.0,1,1,50.0,2,40.0,1,0,,,,60.3,74.2,65.5,,73.7,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.5
Chris Denson,199629,QB,CLEMSON,1,2.34,1.9,,4.1,5,140,100.0,3,3,-2.3,1.47,0,0,0.0,100.0,3,0,0.0,3,60.0,0,1,,,,62.7,64.1,66.6,,63.9,,,,,0,0,3,,121.5,0.0,0,0,0,0,1,0,0.0,11,3.7,100.0,1,1,6.0,3.65,0,0,0.0,100.0,1,1,0.0,2,40.0,0,2,,,,61.8,81.3,65.5,,71.7,,64.3,,,0,0,2,0.0,112.5,0.0,0,1,0,0,0,0,0.0,11,11.0
Hunter Simmons,148254,QB,WISCONSIN,1,2.5,2.5,,,4,349,100.0,2,2,5.0,1.8,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,61.8,61.9,65.5,,61.7,,,,,0,0,2,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,0.0,1,2,3.0,3.2,0,0,0.0,0.0,0,2,,2,50.0,0,0,,,,61.8,58.9,65.5,,58.9,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Brady Allen,156493,QB,LOUISVILLE,1,3.18,2.47,,5.3,4,210,0.0,1,1,19.0,2.0,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,60.3,26.3,63.6,,26.8,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,100.0,2,2,2.0,3.57,0,0,0.0,100.0,2,0,0.0,3,75.0,0,1,,,,62.7,65.8,66.6,,72.8,,57.3,,,0,0,3,,79.2,0.0,0,1,0,0,0,0,0.0,6,3.0
Malik Kemp,206384,QB,MS VLY ST,1,3.98,3.4,4.55,,4,228,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,2,37.0,3.98,0,0,0.0,0.0,0,3,,4,100.0,0,0,,,,63.3,38.9,68.1,,39.0,,,,,0,0,4,66.7,39.6,50.0,2,0,0,1,0,0,0.0,0,0.0
Gavin Rupp,145127,QB,STETSON,1,2.65,2.27,3.8,,4,302,50.0,2,2,13.5,2.0,0,0,0.0,50.0,1,0,0.0,2,50.0,0,1,,,,61.8,69.6,65.5,,69.3,,,,,0,0,2,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,0.0,1,1,13.0,3.3,0,0,0.0,0.0,0,1,,2,50.0,0,0,,,,61.8,47.9,65.5,,48.2,,,,,0,1,2,100.0,0.0,50.0,1,0,0,0,0,0,0.0,0,0.0
Isaac Lee,202007,QB,W CAROLINA,1,3.35,3.35,,,4,344,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,25.0,4,4,4.3,3.35,0,0,0.0,25.0,1,2,0.0,4,100.0,0,1,,,,63.3,46.1,67.4,,46.2,,,,,0,0,4,0.0,43.8,0.0,0,0,0,0,0,0,0.0,16,4.0
Gavin Rutherford,178188,QB,STF AUSTIN,1,2.63,2.63,,,4,301,100.0,2,2,5.5,1.8,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,61.8,73.5,65.5,,73.1,,,,,0,0,2,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,50.0,2,2,21.5,3.45,0,1,50.0,50.0,1,0,0.0,2,50.0,0,1,,,,61.8,61.6,65.5,,61.4,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,1,50.0,31,15.5
Carson Jones,159807,QB,FURMAN,1,2.28,2.28,,,4,170,100.0,2,2,5.5,2.0,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,61.8,74.6,65.5,,74.1,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,26,13.0,100.0,2,2,5.5,2.55,0,0,0.0,50.0,1,1,50.0,2,50.0,1,0,,,,61.8,77.2,65.5,,76.6,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0
Lincoln Kienholz,170256,QB,OHIO STATE,1,3.45,3.23,,4.1,4,260,100.0,1,1,3.0,2.2,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0,0.0,1,2,13.0,3.87,0,0,0.0,0.0,0,1,,3,75.0,0,0,,,,63.3,41.8,67.4,,45.1,,57.3,,,0,0,4,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Deshawn Purdie,184271,QB,WAKE,1,4.15,4.15,,,4,339,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,25.0,4,4,20.0,4.15,0,0,0.0,25.0,1,2,0.0,4,100.0,0,1,,,,63.3,29.7,67.4,,29.9,,,,,0,1,4,0.0,10.4,0.0,0,0,0,0,0,1,25.0,22,5.5
Patrick Grusser,197638,QB,MARIST,1,4.25,3.67,,6.0,4,213,0.0,1,1,5.0,1.6,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,2,19.0,5.13,0,0,0.0,0.0,0,2,,3,75.0,0,0,,,,62.7,29.6,66.6,,33.1,,56.2,,,0,0,3,0.0,39.6,0.0,0,1,0,1,0,1,33.3,0,0.0
Khristian Martin,188254,QB,MARYLAND,1,2.27,2.27,,,3,215,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,100.0,2,2,25.0,2.8,0,1,50.0,100.0,2,2,0.0,2,66.7,0,2,,,,61.8,92.9,65.5,,92.6,,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,60,30.0
Luke Pennington,200773,QB,DAYTON,1,2.3,2.3,,,3,150,50.0,2,2,19.0,2.15,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,61.8,33.9,65.5,,34.6,,,,,0,1,2,,52.1,0.0,0,0,0,0,0,1,50.0,23,11.5,100.0,1,1,10.0,2.6,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,73.2,63.6,,72.6,,,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Jared Hollins,184343,QB,S ALABAMA,1,2.13,2.13,,,3,288,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,100.0,2,2,-1.0,2.65,0,0,0.0,100.0,2,0,0.0,2,66.7,0,1,,,,61.8,62.9,65.5,,62.7,,,,,0,0,2,,108.3,0.0,0,0,0,0,0,0,0.0,20,10.0
Sam Milligan,171964,WR,BUCKNELL,1,2.67,2.15,3.7,,3,125,100.0,1,1,11.0,1.7,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,76.1,63.6,,75.4,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0,100.0,1,1,-1.0,3.15,0,0,0.0,100.0,1,1,0.0,2,66.7,0,0,,,,61.8,58.9,65.5,,58.9,,,,,0,0,2,100.0,79.2,50.0,1,0,0,0,0,0,0.0,1,1.0
Weston Bryan,207846,QB,GA SOUTHRN,1,0.83,1.25,,,3,174,100.0,2,2,0.5,1.25,0,0,0.0,100.0,2,0,0.0,2,66.7,0,0,,,,61.8,62.8,65.5,,62.6,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jake Stearney,171991,QB,COLGATE,1,2.67,2.67,,,3,142,100.0,1,1,4.0,1.9,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,0.0,1,2,42.0,3.05,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,61.8,48.6,65.5,,48.8,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Cole LaCrue,170324,QB,E ILLINOIS,1,2.6,3.5,2.15,,3,158,,0,0,,2.15,0,0,,,0,2,,2,66.7,0,0,,,,9.2,26.1,65.5,,26.8,,,,,0,0,2,100.0,0.0,100.0,2,0,0,0,0,1,50.0,0,,100.0,1,1,8.0,3.5,0,0,0.0,0.0,0,0,100.0,1,33.3,1,0,,,,60.3,78.1,63.6,,77.2,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Henry Hesson,145798,QB,MIAMI OH,1,2.1,2.05,2.2,,3,221,0.0,2,2,11.0,2.1,0,0,0.0,0.0,0,2,,3,100.0,0,0,,,,62.7,34.5,66.6,,35.0,,,,,0,0,3,50.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Air Noland,183705,QB,S CAROLINA,1,1.8,1.8,,,3,289,66.7,3,3,1.7,1.8,0,0,0.0,66.7,2,0,0.0,3,100.0,0,1,,,,63.3,49.9,67.4,,50.0,,,,,0,0,4,,75.7,0.0,0,0,0,0,0,0,0.0,13,4.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kai Horton,144418,QB,WASHINGTON,1,2.83,2.4,3.7,,3,340,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.3,61.1,63.6,,61.0,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,100.0,1,1,2.0,3.65,0,0,0.0,0.0,0,2,100.0,2,66.7,1,0,,,,61.8,41.4,65.5,,42.0,,,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Cobey Thompkins,192469,QB,CITADEL,1,3.9,3.5,,4.7,3,139,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,25.0,3.9,0,0,0.0,50.0,1,1,0.0,3,100.0,0,1,,,,63.3,64.2,67.4,,62.8,,61.4,,,0,0,4,0.0,70.8,0.0,0,1,0,0,0,0,0.0,13,6.5
Ryder Burton,175011,QB,UAB,1,3.2,3.2,,,3,321,100.0,1,1,-1.0,2.0,0,0,0.0,0.0,0,0,100.0,1,33.3,1,0,,,,60.3,61.1,63.6,,61.0,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,2,8.5,3.8,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,61.8,56.2,65.5,,56.2,,,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,21,10.5
Mike Chandler II,139371,QB,CAMPBELL,1,3.8,3.8,,,2,131,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,58.4,63.4,,,59.7,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,2,-4.0,3.8,0,0,0.0,50.0,1,1,0.0,2,100.0,0,0,,,,61.8,57.8,67.8,,58.9,59.9,,,,0,0,2,0.0,58.3,0.0,0,0,0,1,0,0,0.0,7,3.5
AJ Hairston,184157,QB,UMASS,1,2.55,1.4,,3.7,2,216,0.0,1,1,4.0,1.4,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,61.8,76.0,65.5,,75.4,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,3.7,0,0,,,0,1,,1,50.0,0,1,,,,60.3,69.8,63.6,,,,64.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Trent Pearman,156233,QB,CLEMSON,1,2.15,2.15,,,2,140,100.0,1,1,-3.0,1.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0.0,1,1,25.0,3.0,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,60.3,60.0,63.6,,59.9,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Myles Lopez,202549,QB,STF AUSTIN,1,1.7,1.7,,,2,301,50.0,2,2,14.5,1.7,0,0,0.0,50.0,1,0,0.0,2,100.0,0,0,,,,61.8,53.5,65.5,,53.6,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,-4,-2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
JP Pickles,183996,QB,MERCER,1,2.5,2.5,,,2,219,0.0,1,1,23.0,1.8,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,51.6,63.6,,51.9,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,8.0,3.2,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,60.3,72.0,63.6,,71.5,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Marcus Beamon,198245,QB,C MICHIGAN,1,2.55,2.55,,,2,134,100.0,1,1,-1.0,2.2,0,0,0.0,100.0,1,1,0.0,1,50.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,0.0,1,1,21.0,2.9,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,50.5,63.6,,50.8,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Reagan Andrew,161309,QB,BUTLER,1,2.4,2.4,,,2,127,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,75.7,63.6,,74.3,,,,,0,0,1,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0,100.0,1,1,14.0,3.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,73.2,63.6,,72.6,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
DJ Smith,185876,QB,MERCER,1,2.35,1.7,3.0,,2,219,0.0,1,1,2.0,1.7,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,61.1,63.6,,61.0,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,3.0,0,0,,,0,1,,1,50.0,0,0,,,,,60.0,63.6,,60.0,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Luca Stanzani,159449,QB,LIUSHAR,1,2.45,2.45,,,2,1298,0.0,1,1,5.0,2.4,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,60.3,53.8,63.6,,54.0,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,4.0,2.5,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,53.8,63.6,,54.0,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ty Robinson,146317,WR,BALL ST,1,2.95,2.95,,,2,117,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,12.5,2.95,0,0,0.0,50.0,1,2,0.0,2,100.0,0,1,,,,61.8,58.5,66.8,,58.4,,,,,0,0,2,0.0,95.8,0.0,0,0,0,0,0,0,0.0,40,20.0
Chaston Ditta,198345,QB,E CAROLINA,1,2.25,1.4,3.1,,2,156,100.0,1,1,1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,,0,0,,3.1,0,0,,,0,1,,1,50.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Tyler Nelson,173797,QB,PRVIEW A&M,1,2.05,2.05,,,2,270,100.0,1,1,-1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,0.0,1,1,37.0,2.7,0,1,100.0,0.0,0,0,,1,50.0,0,0,,,,60.3,89.9,63.6,,88.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kalieb Osborne,184132,QB,TOLEDO,1,3.25,3.25,,,2,316,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,27.5,3.25,0,0,0.0,0.0,0,2,,2,100.0,0,0,,,,61.8,39.9,65.5,,40.4,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Anthony Garcia,174863,QB,UTAH ST,1,3.3,3.3,,,2,329,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,15.0,3.3,0,0,0.0,100.0,2,0,0.0,2,100.0,0,2,,,,61.8,86.5,65.8,,87.8,,,,,0,0,2,,158.3,0.0,0,0,0,0,2,0,0.0,26,13.0
Luke Doty,124230,QB,S CAROLINA,1,1.55,1.55,,,2,289,100.0,2,2,3.5,1.55,0,0,0.0,50.0,1,0,50.0,2,100.0,1,0,,,,61.8,76.0,65.5,,75.4,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Nate Rogers,190774,QB,UAB,1,3.2,3.2,,,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,28.0,3.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,50.0,63.6,,50.4,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jmariyae Robinson,164812,WR,MO STATE,1,3.2,3.2,,,1,230,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-7.0,3.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,31.6,63.4,,53.4,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Jared Richardson,164680,WR,PENN,1,4.3,4.3,,,1,267,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,9.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,42.6,64.1,,45.7,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Eastman,170713,WR,N ARIZONA,1,1.5,1.5,,,1,252,0.0,1,1,42.0,1.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,47.8,64.1,,49.9,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Iverson Hooks,163020,WR,UAB,1,7.5,,,7.5,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.5,0,0,,,0,1,,1,100.0,0,0,,,,60.3,51.4,64.1,,,,57.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Jace Clark,171491,LS,S ILLINOIS,1,4.1,4.1,,,1,295,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,57.6,60.0,,59.4,,,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Octavian Smith Jr.,162805,WR,MARYLAND,1,2.9,2.9,,,1,215,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,23.0,2.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,48.4,64.1,,50.4,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Persing,172060,WR,LAFAYETTE,1,4.0,4.0,,,1,203,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,23.0,4.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,33.1,63.9,,37.9,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Elliot Huether,172157,K,STTHOM,1,5.4,5.4,,,1,1129,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,11.0,5.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,28.9,60.0,,36.7,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
