player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Lunch Winfield,176367,QB,LA LAFAYET,1,1.8,1.8,,,2,207,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,0.0,1,1,14.0,2.9,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,46.3,63.6,46.8,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joshua Barido,203541,QB,WAGNER,1,1.25,2.5,,,2,338,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,14.0,2.5,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,,,,60.3,57.6,63.6,57.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Logan Gonzalez,159065,QB,IDAHO ST,1,1.95,1.95,,,2,186,100.0,2,2,-1.5,1.95,0,0,0.0,50.0,1,0,50.0,2,100.0,1,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
William Watson III,174771,QB,VA TECH,1,3.5,2.5,,4.5,2,337,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,3.5,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,61.8,42.8,65.5,47.3,,57.8,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Hunter Herring,147138,QB,LA MONROE,1,2.6,2.6,,,1,209,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,4.0,2.6,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,60.5,63.5,60.6,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Qian Magwood,130339,WR,BALL ST,1,3.1,3.1,,,1,117,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,78.8,63.9,75.4,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0
Weston Bryan,207846,QB,GA SOUTHRN,1,2.4,2.4,,,1,174,100.0,1,1,31.0,2.4,0,1,100.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,88.6,63.6,87.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Aveon Smith,130529,QB,MERRIMACK,1,2.2,2.2,,,1,385,0.0,1,1,13.0,2.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,55.2,63.6,55.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Javion Martin,189270,QB,NC CENT,1,1.9,1.9,,,1,247,0.0,1,1,25.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,50.0,63.6,50.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Bryce LaFollette,174792,P,TOWSON,1,1.9,1.9,,,1,317,100.0,1,1,9.0,1.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,68.0,70.3,71.5,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Daniel Kaelin,183565,QB,VIRGINIA,1,2.6,2.6,,,1,335,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,11.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.0,63.6,74.3,,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0
RaRa Thomas,146850,WR,TROY,1,4.7,4.7,,,1,318,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,27.0,4.7,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,33.1,64.1,37.9,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Deuce Adams,190581,QB,LOUISVILLE,1,3.0,3.0,,,1,210,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-4.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Angel Flores,164493,QB,C MICHIGAN,1,2.2,2.2,,,1,134,100.0,1,1,12.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,73.2,63.6,72.6,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Drew Devillier,190639,QB,RICE,1,2.5,2.5,,,1,275,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,11.0,2.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.0,63.6,74.3,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Nate Rogers,190774,QB,UAB,1,4.3,,,4.3,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.3,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,69.5,63.6,,,64.1,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Sam Slade,163930,HB,HOLY CROSS,1,2.6,2.6,,,1,181,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,2.6,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,60.0,63.8,60.0,,,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Caleb Sanchez,191601,QB,COLUMBIA,1,2.2,2.2,,,1,145,0.0,1,1,34.0,2.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,37.5,63.6,38.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Devin Mockobee,145111,HB,PURDUE,1,2.8,2.8,,,1,273,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,2.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.4,63.5,60.4,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,14,14.0
Ean Rodrigue,178002,QB,NICHOLLS,1,4.1,4.1,,,1,243,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.1,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Bryce Bailey,121794,WR,TENN MARTN,1,3.5,3.5,,,1,310,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,8.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,83.5,64.1,77.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Cobey Thompkins,192469,QB,CITADEL,1,4.6,,,4.6,1,139,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.6,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,53.9,63.6,,,57.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Dalen Cobb,158341,WR,GA SOUTHRN,1,3.1,3.1,,,1,174,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,33.0,3.1,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,95.3,63.4,92.5,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,44,44.0
Turner Helton,163044,QB,GA SOUTHRN,1,1.5,1.5,,,1,174,100.0,1,1,-1.0,1.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Julian Dugger,183269,QB,WASH STATE,1,3.9,,3.9,,1,341,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.9,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Ashten Snelsire,159175,QB,RICHMOND,1,3.1,3.1,,,1,276,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-5.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Ricky Ortega,142401,WR,CENT CT ST,1,3.5,,3.5,,1,133,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.5,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,56.5,64.1,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
John Dunmore,101705,WR,TOWSON,1,3.6,3.6,,,1,317,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,24.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,79.7,64.8,76.2,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,33,33.0
Will Burns,173629,QB,SO UTAH,1,4.9,,4.9,,1,298,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.9,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,58.5,63.6,60.0,,,0,0,1,,0.0,100.0,1,0,0,0,0,0,0.0,0,
AJ Jones,158729,WR,MIDDLE TN,1,3.4,3.4,,,1,224,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,37.0,3.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,47.8,64.1,49.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Langston Lewis,158597,WR,C MICHIGAN,1,6.0,,,6.0,1,134,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.0,0,0,,,0,1,,1,100.0,0,1,,,,,60.3,73.3,63.4,,,64.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
CJ Smith,157076,WR,MEMPHIS,1,2.9,2.9,,,1,218,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,23.0,2.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,32.6,64.1,37.5,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
JT Smith,178693,HB,NC A&T,1,2.7,2.7,,,1,246,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,18.0,2.7,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,26.5,63.6,26.9,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Kamario Taylor,198868,QB,MISS STATE,1,4.2,,,4.2,1,227,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.2,0,0,,,0,0,,1,100.0,0,1,,,,,60.3,69.8,63.6,,,64.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Carter Jones,198923,WR,NEVADA,1,3.5,3.5,,,1,239,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,21.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,52.7,63.5,50.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jacob Conover,70963,QB,UTAH ST,1,2.7,2.7,,,1,329,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Landon Sims,200048,QB,WYOMING,1,1.5,1.5,,,1,351,100.0,1,1,3.0,1.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,52.4,63.6,52.7,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Semaj Morgan,174043,WR,MICHIGAN,1,3.0,3.0,,,1,222,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,27.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,48.4,64.1,50.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joey Tomasso,185315,QB,WM & MARY,1,3.0,3.0,,,1,348,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,1.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,49.2,60.0,54.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Raymond Moore III,201451,QB,MORGAN ST,1,1.4,1.4,,,1,235,100.0,1,1,-2.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Earl Woods III,170445,QB,HAMPTON,1,2.9,2.9,,,1,178,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-1.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Karle Lacey Jr.,208850,QB,TEXAS,1,2.0,2.0,,,1,311,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.7,63.6,61.6,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Eric Singleton Jr.,170078,WR,AUBURN,1,3.1,3.1,,,1,115,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,37.0,3.1,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,49.4,63.9,51.3,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
OJ Arnold,158336,HB,GA SOUTHRN,1,2.2,2.2,,,1,174,100.0,1,1,17.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,73.2,63.6,72.6,,,0,0,1,,156.3,0.0,0,0,0,0,1,0,0.0,12,12.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jaylen King,170801,QB,FLORIDA ST,1,3.2,3.2,,,1,167,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,26.0,3.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,50.0,63.6,50.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Gabarri Johnson,175905,QB,OREGON ST,1,3.9,3.9,,,1,265,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,4.0,3.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Tyrell Henry,158385,WR,WISCONSIN,1,3.1,3.1,,,1,349,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,22.0,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,33.1,64.1,37.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
JacQai Long,184703,QB,MARSHALL,1,1.8,,1.8,,1,214,,0,0,,1.8,0,0,,,0,1,,1,100.0,0,0,,,,,23.7,54.9,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ryder Burton,175011,QB,UAB,1,2.5,2.5,,,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,9.0,2.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.0,63.6,60.9,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Xander Menapace,171125,QB,COLUMBIA,1,2.4,2.4,,,1,145,100.0,1,1,3.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,72.3,63.6,71.8,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Carter Holden,188279,K,MIAMI OH,1,2.3,2.3,,,1,221,0.0,1,1,6.0,2.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,61.6,60.0,60.9,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
