player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Stone Earle,123504,QB,ABILENE CH,1,2.96,2.7,4.2,4.63,28,100,90.9,11,12,-1.2,1.69,1,0,0.0,83.3,10,2,0.0,12,42.9,0,5,,,,66.0,61.3,71.0,61.0,,,,0,0,13,0.0,112.8,0.0,0,0,0,0,1,0,0.0,53,4.4,81.8,11,12,7.5,3.91,0,1,8.3,66.7,8,6,11.1,16,57.1,1,5,,,,66.5,72.7,71.6,68.8,,66.7,,0,0,16,16.7,89.9,6.3,1,3,0,1,0,1,6.3,93,7.8
Jaalon Frazier,60391,QB,WAGNER,1,2.44,2.27,4.0,3.55,28,338,50.0,16,16,6.3,1.79,0,0,0.0,50.0,8,3,0.0,16,57.1,0,2,,,,66.5,45.9,71.6,45.9,,,,0,1,16,0.0,70.1,0.0,0,0,0,0,1,0,0.0,121,7.6,75.0,8,9,12.4,3.31,1,0,0.0,66.7,6,7,0.0,12,42.9,0,3,,,,66.0,81.6,71.0,78.2,,64.2,,0,0,13,28.6,138.7,16.7,2,1,0,0,1,0,0.0,95,10.6
Nolan Henderson,63572,QB,DELAWARE,1,2.99,2.85,3.0,6.1,28,151,70.0,10,11,0.9,1.87,1,0,0.0,54.5,6,4,14.3,12,42.9,1,2,,,,66.2,63.3,71.2,63.0,,,,0,0,14,25.0,90.3,8.3,1,0,0,0,1,0,0.0,27,2.5,70.0,10,11,17.0,3.83,0,1,7.7,54.5,6,8,14.3,16,57.1,1,2,,,,66.8,66.5,72.0,68.6,,57.3,,1,0,18,50.0,75.6,25.0,4,1,0,0,0,0,0.0,74,6.7
John Quinnelly,109048,QB,PENN,1,2.95,2.44,2.2,5.34,28,267,71.4,14,14,8.6,1.87,0,0,0.0,71.4,10,4,0.0,15,53.6,0,5,,,,66.5,62.5,71.6,62.2,,,,0,0,16,25.0,128.6,6.7,1,0,0,0,1,0,0.0,145,10.4,62.5,8,8,18.0,4.19,0,2,22.2,62.5,5,7,0.0,13,46.4,0,5,,,,66.2,63.5,71.2,80.5,,44.5,,0,0,14,0.0,145.8,0.0,0,5,0,0,1,0,0.0,128,16.0
Neil Boudreau,44632,QB,MORGAN ST,1,2.5,2.28,2.8,5.1,28,235,72.2,18,18,5.8,1.85,0,0,0.0,55.6,10,2,23.1,18,64.3,3,3,,,,66.8,65.9,72.0,65.6,,,,0,1,18,0.0,45.8,0.0,0,0,0,0,0,1,5.6,89,4.9,57.1,7,7,11.4,3.67,0,0,0.0,28.6,2,7,50.0,10,35.7,2,2,,,,65.4,53.1,70.1,41.8,,70.3,,0,0,10,14.3,39.6,10.0,1,2,0,0,0,1,10.0,20,2.9
Timmy McClain,144488,QB,USF,1,2.49,2.28,2.55,4.85,27,327,66.7,12,12,4.6,1.73,0,0,0.0,58.3,7,2,12.5,13,48.1,1,5,,,,66.0,41.0,71.0,41.1,,,,0,0,13,50.0,74.0,7.7,1,0,0,0,0,1,7.7,67,5.6,54.5,11,11,21.6,3.2,0,0,0.0,45.5,5,6,16.7,14,51.9,1,3,,,,66.4,54.1,71.4,59.2,,51.4,,0,0,15,16.7,106.6,7.1,1,2,0,0,1,0,0.0,96,8.7
Terry Wilson,40709,QB,NEW MEXICO,1,2.59,2.57,2.73,,27,241,75.0,12,13,0.0,1.99,0,0,0.0,61.5,8,3,11.1,13,48.1,1,1,,,,66.0,62.0,71.0,61.7,,,,0,0,13,0.0,65.9,0.0,0,0,0,1,0,0,0.0,20,1.5,28.6,7,11,10.4,3.14,0,0,0.0,18.2,2,8,0.0,14,51.9,0,1,,,,66.2,36.6,71.2,36.7,,,,0,1,14,37.5,1.7,21.4,3,0,0,4,0,0,0.0,13,1.2
Camden Orth,108965,QB,LIUSHAR,1,2.57,2.47,2.93,3.5,27,1298,78.6,14,14,7.6,1.95,0,1,7.1,78.6,11,3,0.0,14,51.9,0,7,,,,66.2,78.2,71.2,77.5,,,,0,0,14,0.0,123.8,0.0,0,0,0,0,1,0,0.0,112,8.0,50.0,8,8,15.9,3.25,0,0,0.0,50.0,4,8,0.0,13,48.1,0,4,,,,66.2,36.8,71.2,38.4,,57.3,,0,0,14,50.0,85.4,30.8,4,1,0,0,0,2,14.3,80,10.0
Tyquell Fields,51615,QB,STNY BROOK,1,3.15,2.83,4.5,5.17,27,303,66.7,9,9,7.8,2.0,0,0,0.0,55.6,5,3,16.7,9,33.3,1,1,,,,65.1,48.2,69.8,48.3,,,,0,2,9,0.0,28.2,0.0,0,0,0,0,0,1,11.1,42,4.7,38.5,13,14,23.7,3.73,0,1,6.7,35.7,5,11,0.0,18,66.7,0,3,,,,67.0,50.5,72.2,55.6,,50.0,,0,1,19,9.1,28.6,5.6,1,3,0,1,0,1,5.3,89,6.4
C.J. Stroud,129759,QB,OHIO STATE,1,2.84,2.86,2.7,,27,260,66.7,9,9,7.2,1.84,0,0,0.0,66.7,6,1,0.0,9,33.3,0,5,,,,65.1,69.5,69.8,69.1,,,,0,0,9,0.0,89.6,0.0,0,0,0,0,0,0,0.0,69,7.7,78.6,14,16,13.4,3.34,0,2,11.8,56.3,9,9,18.2,18,66.7,2,6,,,,13.2,70.8,72.2,70.3,,,,1,1,19,22.2,74.0,11.1,2,0,0,1,1,3,15.8,116,7.3
Chase Brice,60363,QB,APP STATE,1,2.27,2.15,2.9,4.6,27,108,93.8,16,16,8.4,1.67,0,1,6.3,87.5,14,1,6.7,16,59.3,1,6,,,,66.5,92.1,71.6,91.8,,,,0,0,16,0.0,115.4,0.0,0,0,0,0,0,0,0.0,187,11.7,55.6,9,9,20.2,3.14,0,1,10.0,55.6,5,3,0.0,11,40.7,0,5,,,,19.2,64.3,70.7,61.1,,63.2,,0,0,12,33.3,134.0,9.1,1,1,0,0,1,1,8.3,105,11.7
Desmond Young,121715,QB,HOU BAPT,1,2.67,2.36,2.5,4.3,27,183,33.3,12,14,6.9,1.83,2,0,0.0,21.4,3,5,25.0,16,59.3,1,0,,,,66.5,25.1,71.6,25.4,,,,0,2,16,40.0,0.0,12.5,2,0,0,0,0,2,12.5,9,0.6,60.0,5,5,16.0,3.88,0,0,0.0,60.0,3,7,0.0,11,40.7,0,4,,,,65.8,78.1,70.7,70.5,,70.8,,0,0,12,28.6,81.3,18.2,2,4,0,0,0,0,0.0,35,7.0
Geremy Hickbottom,62834,QB,TENN STATE,1,2.59,2.33,2.6,4.6,27,308,71.4,14,14,7.1,1.82,0,0,0.0,64.3,9,1,10.0,14,51.9,1,5,,,,66.2,68.8,71.2,68.4,,,,0,0,14,0.0,111.9,0.0,0,0,0,0,1,0,0.0,109,7.8,75.0,8,9,15.0,3.42,0,3,27.3,66.7,6,5,0.0,13,48.1,0,7,,,,11.2,77.6,71.6,86.9,,51.1,,0,1,16,20.0,109.7,7.7,1,3,0,1,2,3,18.8,155,17.2
Michael Pratt,123229,QB,TULANE,1,3.36,2.52,5.4,4.93,27,319,80.0,10,11,6.3,1.97,0,0,0.0,63.6,7,2,12.5,11,40.7,1,5,,,,65.6,76.6,70.4,76.0,,,,1,0,11,0.0,136.0,0.0,0,0,0,0,2,0,0.0,109,9.9,66.7,6,7,15.0,4.31,0,1,14.3,42.9,3,7,25.0,16,59.3,1,1,,,,66.8,44.7,72.0,56.4,,47.9,,0,0,18,28.6,69.3,12.5,2,7,0,1,0,1,5.6,53,7.6
Teryn Berry,103950,QB,VALPO,1,2.73,2.58,4.5,,26,332,86.7,15,15,4.4,1.96,0,0,0.0,80.0,12,3,7.7,15,57.7,1,5,,,,66.5,58.3,71.6,58.1,,,,0,1,16,0.0,85.0,0.0,0,0,0,0,1,1,6.3,86,5.7,50.0,6,9,17.2,3.78,0,0,0.0,33.3,3,6,0.0,11,42.3,0,1,,,,65.6,59.4,70.4,59.2,,,,0,0,11,33.3,42.4,18.2,2,0,0,3,0,0,0.0,20,2.2
Ike Ogbogu,77653,QB,HOUSTON,1,2.37,2.18,3.0,5.6,26,182,66.7,15,16,7.0,1.95,0,1,6.3,62.5,10,3,0.0,17,65.4,0,8,,,,66.7,72.7,71.8,72.2,,,,1,0,17,33.3,121.6,5.9,1,0,0,0,2,1,5.9,107,6.7,57.1,7,7,8.3,3.18,0,1,11.1,57.1,4,2,0.0,9,34.6,0,4,,,,65.6,74.2,70.4,76.8,,57.8,,0,0,11,50.0,101.8,11.1,1,1,0,0,0,0,0.0,89,12.7
Sean Chambers,75888,QB,WYOMING,1,2.69,2.48,4.7,4.1,26,351,78.6,14,14,6.8,1.94,0,1,7.1,64.3,9,1,18.2,14,53.8,2,6,,,,66.2,75.7,71.2,75.1,,,,0,0,14,0.0,113.1,0.0,0,0,0,0,1,0,0.0,113,8.1,62.5,8,9,15.8,3.58,0,0,0.0,55.6,5,3,0.0,12,46.2,0,3,,,,65.8,61.3,70.7,59.8,,61.8,,0,0,12,33.3,89.1,8.3,1,2,0,1,0,1,8.3,88,9.8
Justin Tomlin,78482,QB,GA SOUTHRN,1,2.65,2.36,3.25,5.25,26,174,78.6,14,14,2.8,2.01,0,0,0.0,64.3,9,2,18.2,14,53.8,2,1,,,,66.4,44.0,71.4,44.0,,,,0,0,15,0.0,68.2,0.0,0,0,0,0,0,2,13.3,42,3.0,37.5,8,8,14.5,3.4,0,0,0.0,12.5,1,7,66.7,12,46.2,2,2,,,,66.2,57.5,71.2,50.2,,69.9,,0,0,14,28.6,39.6,16.7,2,2,0,0,0,0,0.0,14,1.8
Charlie Dean,108990,QB,HARVARD,1,2.42,2.35,2.9,4.05,26,179,100.0,10,10,3.0,1.43,0,0,0.0,80.0,8,1,20.0,10,38.5,2,4,,,,65.8,69.1,70.7,68.7,,,,0,0,12,0.0,117.5,0.0,0,0,0,0,1,0,0.0,42,4.2,41.7,12,12,23.4,3.23,0,0,0.0,41.7,5,8,0.0,15,57.7,0,4,,,,66.4,66.2,71.4,65.6,,61.3,,0,0,15,12.5,88.5,6.7,1,2,0,0,1,1,6.7,69,5.8
DJ Uiagalelei,122162,QB,CLEMSON,1,2.24,2.22,,2.8,26,140,85.7,14,14,1.2,1.73,0,0,0.0,78.6,11,1,8.3,14,53.8,1,2,,,,66.2,63.9,71.2,63.6,,,,0,0,14,0.0,81.3,0.0,0,0,0,0,0,0,0.0,49,3.5,63.6,11,11,10.9,2.84,0,0,0.0,63.6,7,7,0.0,12,46.2,0,4,,,,66.0,63.2,71.0,65.4,,57.3,,0,0,13,0.0,84.3,0.0,0,1,0,0,0,0,0.0,77,7.0
Jack Cook,109015,QB,DAYTON,1,2.43,2.3,4.0,,26,150,66.7,15,15,4.7,1.73,0,0,0.0,66.7,10,2,0.0,16,61.5,0,2,,,,66.5,58.4,71.6,58.2,,,,0,0,16,50.0,77.6,6.3,1,0,0,0,0,0,0.0,72,4.8,62.5,8,9,8.6,3.55,0,0,0.0,44.4,4,7,20.0,10,38.5,1,3,,,,65.6,74.4,70.4,73.9,,,,0,0,11,14.3,66.4,10.0,1,0,0,1,0,0,0.0,59,6.6
Keon Howard,40418,QB,TENN MARTN,1,2.25,2.02,2.5,4.8,26,310,81.3,16,17,8.9,1.8,0,2,10.5,76.5,13,1,0.0,17,65.4,0,7,,,,67.0,83.9,72.2,83.2,,,,0,0,19,0.0,127.1,0.0,0,0,0,1,1,1,5.3,170,10.0,66.7,6,6,7.2,3.11,0,1,16.7,50.0,3,6,25.0,9,34.6,1,2,,,,16.7,58.2,69.8,45.3,,71.5,,0,0,9,16.7,56.3,11.1,1,2,0,0,0,1,11.1,7,1.2
Zevi Eckhaus,148535,QB,BRYANT,1,2.69,2.54,3.3,4.1,26,124,100.0,12,12,-1.1,1.77,0,0,0.0,83.3,10,3,16.7,12,46.2,2,4,,,,66.2,63.9,71.2,63.5,,,,0,0,14,0.0,86.1,0.0,0,0,0,0,0,0,0.0,56,4.7,62.5,8,11,12.9,3.48,1,0,0.0,45.5,5,9,0.0,14,53.8,0,5,,,,21.8,54.5,71.6,52.7,,62.0,,1,0,16,11.1,91.9,7.1,1,2,0,1,1,1,6.3,57,5.2
Carson Camp,141837,QB,S DAKOTA,1,2.79,2.62,2.3,4.13,25,291,100.0,14,15,4.7,1.91,1,0,0.0,86.7,13,3,7.1,16,64.0,1,8,,,,66.5,74.6,71.6,74.1,,,,0,0,16,33.3,132.2,6.3,1,0,0,0,1,0,0.0,156,10.4,80.0,5,6,19.0,4.37,0,1,12.5,66.7,4,5,0.0,9,36.0,0,3,,,,65.6,80.1,70.4,85.1,,58.6,,0,0,11,0.0,145.8,0.0,0,3,0,1,1,0,0.0,70,11.7
Clayton Roberts,152337,QB,TXPERB,1,1.99,1.93,2.65,,25,1268,72.2,18,21,7.5,1.9,1,1,4.8,52.4,11,6,15.4,22,88.0,2,6,,,,67.2,56.1,72.7,55.9,,,,1,2,22,16.7,26.4,4.5,1,0,0,1,0,1,4.5,102,4.9,0.0,2,2,12.0,2.67,0,0,0.0,0.0,0,1,,3,12.0,0,0,,,,62.7,30.0,66.6,30.4,,,,0,0,3,100.0,39.6,33.3,1,0,0,0,0,1,33.3,0,0.0
Jett Duffey,41634,QB,HAMPTON,1,3.0,2.67,4.3,6.0,25,178,72.7,11,11,7.0,1.95,0,0,0.0,72.7,8,0,0.0,11,44.0,0,3,,,,65.6,65.6,70.4,65.3,,,,0,0,11,,141.5,0.0,0,0,0,0,1,0,0.0,128,11.6,70.0,10,11,17.6,3.84,0,1,9.1,54.5,6,5,14.3,14,56.0,1,6,,,,66.2,83.0,71.2,83.2,,61.7,,0,0,14,20.0,129.9,7.1,1,2,0,1,1,1,7.1,172,15.6
Derek Kyler,109012,QB,DARTMOUTH,1,2.5,2.22,3.9,5.8,25,148,86.7,15,15,6.3,1.84,0,0,0.0,80.0,12,1,7.7,15,60.0,1,7,,,,66.4,72.1,71.4,71.6,,,,0,0,15,0.0,121.4,0.0,0,0,0,0,1,0,0.0,117,7.8,83.3,6,7,11.3,3.49,0,0,0.0,42.9,3,5,40.0,10,40.0,2,3,,,,17.6,62.3,70.1,65.4,,57.3,,0,0,10,40.0,113.1,20.0,2,1,0,1,2,1,10.0,60,8.6
KJ Jefferson,99129,QB,ARKANSAS,1,2.6,2.43,,4.6,25,111,83.3,12,12,4.8,1.78,0,0,0.0,75.0,9,1,10.0,12,48.0,1,8,,,,66.0,69.8,71.0,69.4,,,,0,0,13,0.0,156.3,0.0,0,0,0,0,2,0,0.0,223,18.6,60.0,10,11,26.5,3.35,0,2,16.7,36.4,4,5,33.3,13,52.0,2,4,,,,66.2,85.8,71.2,90.4,,53.1,,1,0,14,0.0,114.8,0.0,0,2,0,0,1,0,0.0,143,13.0
Ladarius Skelton,78528,QB,SOUTHERN U,1,2.34,2.3,2.6,5.0,25,297,66.7,12,12,-0.1,1.62,0,0,0.0,66.7,8,3,0.0,13,52.0,0,4,,,,66.0,27.9,71.0,28.0,,,,0,1,13,33.3,84.7,7.7,1,0,0,0,1,2,15.4,98,8.2,77.8,9,9,14.9,3.39,0,1,11.1,66.7,6,3,14.3,11,44.0,1,4,,,,65.8,85.3,70.7,90.9,,52.8,,0,0,12,33.3,147.7,9.1,1,1,0,0,2,0,0.0,109,12.1
Kahliq Paulette,147557,QB,CAL POLY,1,3.11,3.04,3.0,4.9,25,129,50.0,12,13,8.2,1.97,1,0,0.0,46.2,6,1,0.0,13,52.0,0,2,,,,66.0,54.3,71.0,54.3,,,,0,0,13,0.0,60.1,0.0,0,0,0,0,0,0,0.0,61,4.7,60.0,5,10,16.0,4.35,0,1,10.0,30.0,3,8,0.0,12,48.0,0,3,,,,65.8,59.4,70.7,54.2,,64.3,,0,0,12,12.5,81.7,8.3,1,1,0,5,1,1,8.3,51,5.1
Derek Robertson,142298,QB,MAINE,1,2.06,1.98,2.3,3.6,25,212,55.6,18,18,6.4,1.75,0,0,0.0,50.0,9,4,10.0,19,76.0,1,4,,,,67.2,53.8,72.5,53.7,,,,0,0,21,25.0,60.2,5.3,1,0,0,0,0,0,0.0,71,3.9,100.0,4,5,19.8,3.03,0,2,40.0,40.0,2,3,50.0,6,24.0,2,3,,,,64.2,93.6,68.6,92.6,,64.9,,0,0,6,0.0,127.1,0.0,0,1,0,1,1,0,0.0,70,14.0
Brock Purdy,77672,QB,IOWA STATE,1,2.48,2.29,,7.2,25,193,92.9,14,14,5.7,1.74,0,0,0.0,92.9,13,0,0.0,14,56.0,0,8,,,,66.4,87.4,71.4,86.6,,,,0,0,15,,155.4,0.0,0,0,0,0,2,0,0.0,165,11.8,80.0,10,10,11.2,3.43,0,2,20.0,80.0,8,2,0.0,11,44.0,0,6,,,,65.6,86.5,70.4,90.0,,57.3,,0,0,11,0.0,151.3,0.0,0,1,0,0,1,1,9.1,123,12.3
Grayson McCall,98002,QB,COAST CAR,1,2.34,2.15,2.4,3.47,25,141,78.6,14,14,9.4,1.86,0,1,7.1,78.6,11,3,0.0,15,60.0,0,9,,,,66.4,69.8,71.4,69.4,,,,0,1,15,33.3,122.6,6.7,1,0,0,0,3,1,6.7,155,11.1,80.0,5,5,26.2,3.05,0,1,20.0,40.0,2,3,50.0,10,40.0,2,3,,,,17.6,55.2,70.1,65.8,,48.9,,0,0,10,66.7,87.5,20.0,2,3,0,0,0,1,10.0,77,15.4
Joe Green,101283,QB,COLUMBIA,1,2.53,2.1,,4.24,25,145,73.3,15,15,2.7,1.7,0,1,6.7,66.7,10,2,9.1,15,60.0,1,4,,,,66.4,68.9,71.4,68.5,,,,0,0,15,0.0,116.8,0.0,0,0,0,0,1,0,0.0,133,8.9,100.0,3,5,2.0,3.77,0,0,0.0,60.0,3,2,0.0,10,40.0,0,2,,,,65.4,57.7,70.1,68.5,,53.4,,0,0,10,0.0,70.4,0.0,0,5,0,2,0,0,0.0,22,4.4
Harry Kirk,143015,QB,COLGATE,1,3.05,3.02,,3.6,24,142,75.0,8,9,5.6,1.81,1,0,0.0,66.7,6,5,0.0,9,37.5,0,2,,,,65.1,57.3,69.8,57.1,,,,0,0,9,0.0,76.6,0.0,0,0,0,0,0,0,0.0,41,4.6,40.0,10,14,21.1,3.79,0,1,7.1,21.4,3,7,25.0,15,62.5,1,2,,,,66.4,57.6,71.4,53.7,,64.2,,0,2,15,0.0,0.0,0.0,0,1,0,4,0,1,6.7,32,2.3
Ben Bryant,77655,QB,E MICHIGAN,1,2.79,2.61,2.8,4.65,24,160,72.7,11,12,7.7,1.69,1,1,7.7,66.7,8,1,0.0,12,50.0,0,6,,,,66.0,68.4,71.0,68.0,,,,0,0,13,0.0,91.7,0.0,0,0,0,0,0,0,0.0,98,8.2,77.8,9,9,18.3,3.88,0,2,20.0,66.7,6,6,14.3,12,50.0,1,6,,,,66.0,92.9,71.0,93.1,,62.1,,0,0,13,16.7,146.8,8.3,1,2,0,0,1,0,0.0,200,22.2
Kasim Hill,60444,QB,RHODE ISLD,1,2.92,2.18,4.8,6.37,24,274,83.3,12,13,12.2,1.95,1,3,23.1,69.2,9,2,10.0,13,54.2,1,6,,,,66.0,90.8,71.0,90.5,,,,0,0,13,0.0,151.4,0.0,0,0,0,0,3,0,0.0,219,16.8,66.7,6,6,12.7,4.07,0,0,0.0,66.7,4,6,0.0,11,45.8,0,5,,,,65.6,70.8,70.4,64.4,,67.9,,0,0,11,33.3,109.7,18.2,2,3,0,0,0,0,0.0,101,16.8
Nic Baker,87541,QB,S ILLINOIS,1,2.23,2.05,2.9,3.75,24,295,93.3,15,15,6.6,1.69,0,0,0.0,86.7,13,0,7.1,15,62.5,1,8,,,,66.4,90.0,71.4,89.2,,,,0,0,15,,145.7,0.0,0,0,0,0,2,0,0.0,142,9.5,80.0,5,6,19.4,3.11,0,1,14.3,50.0,3,5,25.0,9,37.5,1,3,,,,65.4,78.9,70.1,80.7,,60.2,,1,0,10,20.0,135.4,11.1,1,2,0,0,1,0,0.0,93,15.5
Austin Aune,83528,QB,N TEXAS,1,2.8,2.66,4.25,,23,251,50.0,10,10,12.1,1.9,0,0,0.0,30.0,3,2,40.0,10,43.5,2,1,,,,65.4,63.7,70.1,63.5,,,,0,0,10,0.0,39.6,0.0,0,0,0,0,0,0,0.0,21,2.1,50.0,10,11,9.7,3.48,0,0,0.0,45.5,5,9,0.0,13,56.5,0,2,,,,66.5,53.8,71.6,50.1,,64.0,,0,0,16,22.2,56.6,15.4,2,0,0,1,0,0,0.0,44,4.0
Gerry Bohanon,77636,QB,BAYLOR,1,2.52,2.52,,,23,118,91.7,12,12,6.2,1.87,0,0,0.0,83.3,10,0,9.1,12,52.2,1,4,,,,65.8,44.7,70.7,44.8,,,,0,0,12,,146.5,0.0,0,0,0,0,1,1,8.3,151,12.6,81.8,11,11,11.9,3.23,0,0,0.0,81.8,9,2,0.0,11,47.8,0,8,,,,65.6,88.6,70.4,87.8,,,,0,0,11,0.0,143.9,0.0,0,0,0,0,1,0,0.0,124,11.3
Chance Nolan,78493,QB,OREGON ST,1,2.83,2.47,3.3,4.93,23,265,85.7,7,8,7.1,1.71,1,1,12.5,75.0,6,0,0.0,8,34.8,0,2,,,,64.9,76.2,69.5,75.8,,,,0,0,8,,135.4,0.0,0,0,0,0,1,0,0.0,60,7.5,90.0,10,11,12.2,3.42,0,0,0.0,72.7,8,5,11.1,15,65.2,1,7,,,,66.7,72.9,71.8,79.0,,54.8,,0,0,17,20.0,145.8,6.7,1,3,0,1,2,0,0.0,115,10.5
Matthew McKay,60485,QB,MONTANA ST,1,2.23,2.16,3.7,,23,233,60.0,15,15,6.6,1.87,0,0,0.0,53.3,8,2,11.1,15,65.2,1,5,,,,66.4,58.3,71.4,58.1,,,,0,0,15,0.0,106.3,0.0,0,0,0,0,1,0,0.0,135,9.0,57.1,7,7,23.3,2.9,0,1,14.3,57.1,4,2,0.0,8,34.8,0,4,,,,64.9,78.5,69.5,77.9,,,,0,0,8,50.0,141.4,12.5,1,0,0,0,1,0,0.0,89,12.7
Kurtis Rourke,97998,QB,OHIO,1,2.79,2.77,3.2,,23,259,71.4,7,8,2.6,1.84,1,0,0.0,62.5,5,1,0.0,8,34.8,0,3,,,,64.9,69.2,69.5,68.8,,,,0,0,8,0.0,73.4,0.0,0,0,0,0,0,0,0.0,37,4.6,58.3,12,14,13.5,3.29,0,2,14.3,50.0,7,6,0.0,15,65.2,0,3,,,,66.4,55.9,71.8,55.7,,,,1,0,15,16.7,108.6,6.7,1,0,0,1,2,1,6.7,85,6.1
Blaise Bentsen,102365,QB,HOU BAPT,1,3.72,2.38,3.23,6.3,23,183,83.3,6,6,11.7,1.8,0,0,0.0,83.3,5,2,0.0,7,30.4,0,2,,,,64.6,66.4,69.1,66.1,,,,0,0,7,50.0,135.4,14.3,1,0,0,0,2,0,0.0,42,7.0,50.0,6,6,11.0,4.56,0,0,0.0,50.0,3,12,0.0,16,69.6,0,6,,,,66.7,59.3,71.8,58.3,,60.3,,0,0,17,25.0,118.8,18.8,3,7,0,0,1,0,0.0,51,8.5
Jimmy Weirick,88641,QB,WOFFORD,1,2.82,2.57,3.0,5.15,22,350,63.6,11,11,3.7,1.91,0,0,0.0,63.6,7,1,0.0,11,50.0,0,3,,,,65.8,54.8,70.7,54.7,,,,0,0,12,0.0,78.6,0.0,0,0,0,0,0,0,0.0,62,5.6,37.5,8,8,10.8,3.74,0,0,0.0,37.5,3,5,0.0,11,50.0,0,3,,,,65.6,52.9,70.7,45.0,,66.6,,0,0,12,20.0,60.9,9.1,1,2,0,0,0,0,0.0,53,6.6
Chase Cunningham,78533,QB,MIDDLE TN,1,3.21,2.86,3.0,6.65,22,224,66.7,9,9,6.4,2.06,0,0,0.0,55.6,5,0,16.7,9,40.9,1,3,,,,65.4,51.7,70.1,51.6,,,,0,0,10,,113.7,0.0,0,0,0,0,1,0,0.0,61,6.8,50.0,8,9,13.8,4.02,0,0,0.0,44.4,4,10,0.0,13,59.1,0,3,,,,20.6,41.8,71.2,44.9,,53.5,,0,0,14,20.0,117.4,15.4,2,2,0,1,1,1,7.1,89,9.9
Kylan Weisser,78475,QB,WEBER ST,1,2.34,2.24,,4.4,22,342,68.8,16,16,9.3,1.99,0,2,12.5,62.5,10,4,9.1,16,72.7,1,6,,,,66.5,83.8,71.6,83.0,,,,0,0,16,0.0,109.4,0.0,0,0,0,0,1,1,6.3,132,8.3,60.0,5,5,9.4,3.27,0,0,0.0,60.0,3,5,0.0,6,27.3,0,1,,,,64.9,37.6,69.5,31.0,,64.1,,0,0,8,0.0,78.8,0.0,0,1,0,0,0,1,12.5,32,6.4
Hunter Rodrigues,78490,QB,UC DAVIS,1,2.85,2.61,4.8,5.7,22,322,58.3,12,12,3.5,1.94,0,0,0.0,58.3,7,2,0.0,12,54.5,0,3,,,,66.0,28.9,71.0,29.0,,,,0,1,13,0.0,61.1,0.0,0,0,0,0,1,1,7.7,50,4.2,75.0,8,8,5.4,3.94,0,0,0.0,62.5,5,4,16.7,10,45.5,1,3,,,,65.4,62.4,70.1,65.6,,57.3,,0,0,10,25.0,87.0,10.0,1,1,0,0,0,0,0.0,63,7.9
Cody Orgeron,23693,QB,MCNEESE,1,2.57,2.26,2.95,4.1,22,217,46.2,13,14,8.2,1.69,0,0,0.0,35.7,5,2,16.7,14,63.6,1,2,,,,66.5,39.7,71.6,40.0,,,,0,0,16,0.0,69.6,0.0,0,0,0,1,1,1,6.3,47,3.4,100.0,3,3,11.7,4.11,0,0,0.0,100.0,3,6,0.0,8,36.4,0,2,,,,64.9,62.7,69.5,75.9,,50.8,,0,0,8,33.3,116.7,25.0,2,3,0,0,0,0,0.0,36,12.0
CJ Jordan,141562,QB,IDAHO,1,3.25,2.99,3.35,4.6,22,185,100.0,7,7,3.0,1.98,0,0,0.0,85.7,6,1,14.3,8,36.4,1,2,,,,64.9,70.1,69.5,69.7,,,,0,0,8,100.0,89.3,12.5,1,0,0,0,0,0,0.0,38,5.4,20.0,10,10,8.4,3.97,0,0,0.0,20.0,2,13,0.0,14,63.6,0,2,,,,66.4,29.2,71.4,27.1,,65.3,,0,2,15,7.7,0.0,7.1,1,3,0,0,0,1,6.7,9,0.9
