player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Henry Colombi,60583,QB,MARSHALL,1,-2.56,0,24,214,80.0,10,12,7.3,2.95,0,0,0.0,66.7,8,7,0.0,16,66.7,0,3,,,,,13.2,40.6,74.8,,49.5,,,42.6,,,0,0,16,28.6,79.5,12.5,2,2,0,2,0,1,6.3,63,5.3,75.0,12,13,0.7,2.06,0,0,0.0,69.2,9,4,0.0,16,66.7,0,3,,,,,6.8,29.0,74.9,,30.7,,,44.1,,,0,1,17,25.0,87.3,6.3,1,1,0,1,1,2,11.8,106,8.2,80.0,5,6,9.6,3.35,0,0,0.0,66.7,4,4,0.0,8,33.3,0,3,,,,,64.9,53.7,69.5,,57.0,,,57.3,,,0,0,8,25.0,119.4,12.5,1,1,0,1,1,0,0.0,32,5.3,0,71.4,7,7,-2.4,1.56,0,0,0.0,71.4,5,1,0.0,8,33.3,0,3,,,,,17.1,29.4,69.8,,29.5,,,,,,0,1,9,0.0,106.3,0.0,0,0,0,0,2,1,11.1,75,10.7,-2.82
Adrian Martinez,83522,QB,KANSAS ST,1,2.38,0,24,199,73.3,15,16,11.6,3.89,0,0,0.0,56.3,9,12,18.2,20,83.3,2,8,,,,,72.9,94.7,76.1,,85.8,,,94.4,,,0,0,21,25.0,97.9,15.0,3,1,0,1,1,0,0.0,108,6.8,76.9,13,14,9.2,3.56,0,0,0.0,64.3,9,11,10.0,18,75.0,1,4,,,,,72.9,93.9,75.9,,77.4,,,94.4,,,0,0,19,27.3,75.9,16.7,3,1,0,1,0,0,0.0,68,4.9,83.3,6,6,7.7,3.18,0,0,0.0,66.7,4,1,20.0,6,25.0,1,4,,,,,64.2,85.6,68.6,,84.8,,,,,,0,0,6,0.0,134.7,0.0,0,0,0,0,1,0,0.0,54,9.0,0,100.0,4,4,-2.3,1.35,0,0,0.0,100.0,4,0,0.0,4,16.7,0,0,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,4.14
TJ McMahon,83521,QB,RICE,1,-22.73,0,24,275,64.3,14,15,11.6,3.27,0,0,0.0,60.0,9,11,0.0,22,91.7,0,6,,,,,68.9,48.4,76.0,,40.6,,,65.4,,,1,0,25,36.4,99.9,18.2,4,3,0,0,1,2,8.0,92,6.1,80.0,10,11,7.4,2.91,0,0,0.0,72.7,8,6,0.0,16,66.7,0,4,,,,,68.3,60.9,75.5,,51.7,,,68.9,,,1,0,18,50.0,91.1,18.8,3,2,0,0,0,1,5.6,75,6.8,50.0,6,6,13.8,3.51,0,0,0.0,50.0,3,6,0.0,8,33.3,0,2,,,,,65.1,35.6,69.8,,37.7,,,57.0,,,0,0,9,16.7,103.5,12.5,1,1,0,0,1,1,11.1,29,4.8,0,100.0,2,2,-3.0,1.35,0,0,0.0,100.0,2,1,0.0,2,8.3,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,0.0,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,-1.99
Grayson James,145214,QB,FIU,1,14.14,0,24,166,75.0,12,13,12.4,2.66,0,0,0.0,61.5,8,6,11.1,16,66.7,1,8,,,,,75.0,75.1,76.2,,62.4,,,73.9,,,0,0,17,50.0,106.6,18.8,3,0,0,1,1,0,0.0,86,6.6,80.0,10,11,7.6,2.56,0,1,8.3,63.6,7,5,12.5,14,58.3,1,6,,,,,75.0,82.4,76.1,,73.2,,,73.9,,,0,0,15,60.0,136.4,21.4,3,0,0,1,2,0,0.0,110,10.0,87.5,8,9,5.9,2.6,0,0,0.0,77.8,7,3,0.0,10,41.7,0,5,,,,,65.4,67.0,70.1,,70.6,,,57.3,,,0,0,10,0.0,137.0,0.0,0,1,0,1,1,0,0.0,72,8.0,0,100.0,6,7,-4.3,2.43,0,1,14.3,85.7,6,2,0.0,8,33.3,0,3,,,,,64.9,86.7,69.5,,90.9,,,57.3,,,0,0,8,0.0,158.3,0.0,0,1,0,1,2,0,0.0,96,13.7,-2.0
Kai Horton,144418,QB,TULANE,1,-2.94,0,24,319,57.9,19,20,15.7,2.63,0,0,0.0,50.0,10,6,9.1,22,91.7,1,6,,,,,68.7,51.1,75.8,,46.3,,,66.9,,,0,0,23,33.3,104.0,9.1,2,0,0,1,2,1,4.3,129,6.5,62.5,16,17,11.6,2.33,0,0,0.0,52.9,9,4,10.0,18,75.0,1,5,,,,,68.2,51.7,75.4,,45.9,,,66.9,,,0,0,18,25.0,106.5,5.6,1,0,0,1,2,1,5.6,86,5.1,50.0,4,4,28.0,3.3,0,0,0.0,50.0,2,3,0.0,6,25.0,0,2,,,,,11.6,32.6,69.1,,33.1,,,,,,0,0,7,66.7,131.3,33.3,2,0,0,0,1,1,14.3,46,11.5,0,100.0,1,1,-1.0,1.95,0,0,0.0,100.0,1,1,0.0,2,8.3,0,1,,,,,5.8,26.7,65.5,,27.2,,,,,,0,0,2,100.0,118.8,50.0,1,0,0,0,1,1,50.0,3,3.0,6.44
Tai Lavatai,121854,QB,NAVY,1,40.66,0,23,237,52.9,17,18,12.2,2.48,0,2,11.1,50.0,9,13,0.0,21,91.3,0,6,,,,,72.1,71.6,75.9,,68.5,,,66.1,,,1,0,21,7.7,72.7,4.8,1,2,0,0,0,0,0.0,125,6.9,28.6,7,7,6.3,2.01,0,0,0.0,28.6,2,5,0.0,8,34.8,0,0,,,,,72.1,59.0,74.9,,44.8,,,66.6,,,0,0,8,20.0,39.6,12.5,1,0,0,0,0,0,0.0,3,0.4,75.0,12,13,12.9,2.69,0,2,15.4,69.2,9,9,0.0,15,65.2,0,6,,,,,66.4,81.2,71.4,,82.1,,,60.6,,,1,0,15,0.0,100.2,0.0,0,2,0,0,0,0,0.0,126,9.7,0,100.0,2,2,-4.5,2.2,0,0,0.0,100.0,2,1,0.0,2,8.7,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,9.26
C.J. Stroud,129759,QB,OHIO STATE,1,-2.86,0,23,260,64.7,17,19,12.5,2.73,0,1,4.0,57.9,11,6,0.0,20,87.0,0,8,,,,,68.5,58.5,75.7,,57.8,,,59.9,,,0,1,27,16.7,96.4,5.0,1,0,0,2,2,1,3.7,150,7.9,69.2,13,15,11.3,2.51,0,1,5.6,60.0,9,4,0.0,15,65.2,0,6,,,,,67.7,56.6,75.0,,55.6,,,59.9,,,0,1,19,0.0,97.5,0.0,0,0,0,2,2,1,5.3,121,8.1,57.1,7,7,8.1,2.59,0,0,0.0,57.1,4,2,0.0,8,34.8,0,2,,,,,65.6,60.8,70.4,,60.6,,,,,,0,0,11,50.0,69.3,12.5,1,0,0,0,0,0,0.0,33,4.7,0,66.7,3,3,-2.7,1.23,0,0,0.0,66.7,2,0,0.0,3,13.0,0,0,,,,,62.7,55.9,66.6,,55.9,,,,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,4,1.3,-3.36
Austin Aune,83528,QB,N TEXAS,1,-6.25,0,23,251,64.3,14,14,16.0,3.31,0,2,13.3,57.1,8,6,11.1,17,73.9,1,8,,,,,68.3,43.9,77.5,,33.6,,,69.4,,,0,1,18,33.3,103.0,11.8,2,1,0,0,3,2,11.1,146,10.4,75.0,4,4,-0.3,2.1,0,0,0.0,75.0,3,2,0.0,6,26.1,0,2,,,,,67.0,65.0,76.7,,50.3,,,69.4,,,0,0,6,50.0,80.2,16.7,1,1,0,0,0,0,0.0,15,3.8,75.0,16,16,13.2,3.17,0,2,11.8,68.8,11,5,8.3,17,73.9,1,8,,,,,66.8,40.0,72.4,,40.1,,,,,,0,1,18,20.0,115.9,5.9,1,0,0,0,3,2,11.1,165,10.3,0,100.0,6,6,-2.3,1.7,0,0,0.0,100.0,6,1,0.0,6,26.1,0,2,,,,,64.2,66.2,68.6,,65.9,,,,,,0,0,6,0.0,90.3,0.0,0,0,0,0,0,0,0.0,34,5.7,6.56
Evan Simon,129906,QB,RUTGERS,1,16.67,0,22,278,53.8,13,16,9.5,2.45,0,2,11.1,43.8,7,8,0.0,19,86.4,0,4,,,,,26.6,52.4,75.7,,50.8,,,58.4,,,1,1,21,25.0,53.6,10.5,2,1,0,2,1,1,4.8,78,4.9,61.5,13,16,8.7,2.38,0,2,11.1,50.0,8,6,0.0,18,81.8,0,3,,,,,26.2,55.0,75.6,,54.0,,,58.4,,,1,1,20,16.7,56.8,5.6,1,1,0,2,1,1,5.0,70,4.4,66.7,3,3,-1.3,2.5,0,0,0.0,66.7,2,2,0.0,4,18.2,0,1,,,,,63.3,54.0,67.4,,53.9,,,,,,0,0,4,50.0,70.1,25.0,1,0,0,0,0,0,0.0,4,1.3,0,100.0,3,3,-5.0,2.1,0,0,0.0,100.0,3,0,0.0,3,13.6,0,0,,,,,62.7,64.1,66.6,,63.8,,,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-1.3,-3.05
Ben Gulbranson,131734,QB,OREGON ST,1,-31.37,0,21,265,68.8,16,18,8.7,2.77,0,0,0.0,55.6,10,10,9.1,19,90.5,1,6,,,,66.7,68.1,53.2,75.2,,47.3,89.7,,57.0,,,0,2,20,0.0,34.3,0.0,0,1,0,2,0,2,10.0,110,6.1,75.0,16,17,8.5,2.58,0,0,0.0,64.7,11,8,8.3,18,85.7,1,7,,,,,67.7,50.5,75.0,,50.4,,,57.0,,,0,2,19,0.0,58.8,0.0,0,1,0,1,0,2,10.5,173,10.2,50.0,2,3,1.0,3.17,0,0,0.0,33.3,1,2,0.0,3,14.3,0,0,,,,66.7,63.7,70.0,67.4,,52.1,89.7,,,,,0,0,3,0.0,42.4,0.0,0,0,0,1,0,0,0.0,4,1.3,0,100.0,2,2,-0.5,1.65,0,0,0.0,100.0,2,0,0.0,2,9.5,0,1,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,67,33.5,-8.85
Zion Turner,158636,QB,UCONN,1,-41.67,0,21,146,63.6,11,13,14.4,2.84,2,0,0.0,53.8,7,4,0.0,17,81.0,0,7,,,,,71.2,55.6,77.1,,51.8,54.3,,60.6,,,0,0,21,25.0,111.7,5.9,1,3,0,0,1,0,0.0,122,9.4,80.0,10,12,6.9,2.15,1,0,0.0,66.7,8,3,0.0,15,71.4,0,7,,,,,71.2,58.0,76.8,,49.5,,,64.7,,,0,0,18,33.3,117.4,6.7,1,1,0,1,1,0,0.0,92,7.7,33.3,3,4,27.3,3.72,1,0,0.0,25.0,1,1,0.0,6,28.6,0,1,,,,,64.6,52.2,70.0,,61.6,54.3,,52.9,,,0,0,7,0.0,67.7,0.0,0,2,0,0,0,0,0.0,39,9.8,0,100.0,2,3,-3.5,1.55,0,0,0.0,66.7,2,0,0.0,4,19.0,0,1,,,,,63.3,58.0,67.4,,57.9,,,,,,0,0,4,,70.1,0.0,0,0,0,1,0,0,0.0,9,3.0,2.08
Sean Clifford,51708,QB,PENN STATE,1,20.0,0,20,266,62.5,16,17,11.9,3.11,0,1,5.9,47.1,8,7,20.0,17,85.0,2,7,,,,,70.7,51.7,77.3,,47.1,,,60.4,,,0,1,17,0.0,65.8,0.0,0,0,0,1,1,2,11.8,120,7.1,66.7,9,10,10.8,2.67,0,0,0.0,40.0,4,3,33.3,10,50.0,2,4,,,,,70.5,65.1,76.9,,63.3,,,60.4,,,0,0,10,0.0,51.3,0.0,0,0,0,1,0,0,0.0,38,3.8,60.0,10,10,8.4,3.08,0,1,10.0,60.0,6,4,0.0,10,50.0,0,5,,,,,65.4,39.1,70.1,,39.4,,,,,,0,1,10,0.0,88.3,0.0,0,0,0,0,1,2,20.0,102,10.2,0,66.7,3,3,-3.3,1.57,0,0,0.0,66.7,2,0,0.0,3,15.0,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7,6.4
Gino Campiotti,78504,QB,UMASS,1,-47.06,0,19,216,56.3,16,17,11.0,3.09,0,0,0.0,41.2,7,7,22.2,18,94.7,2,4,,,,,47.8,66.0,76.8,,54.8,,,68.6,,,1,1,20,0.0,32.5,0.0,0,1,0,0,0,1,5.0,84,4.9,56.3,16,17,10.5,3.02,0,0,0.0,47.1,8,7,11.1,18,94.7,1,4,,,,,47.8,66.0,76.8,,54.8,,,68.6,,,1,1,20,0.0,38.1,0.0,0,1,0,0,0,1,5.0,87,5.1,100.0,1,1,2.0,2.5,0,0,0.0,0.0,0,0,100.0,1,5.3,1,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-6.0,1.3,0,0,0.0,100.0,1,0,0.0,1,5.3,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-5.12
Davis Beville,99588,QB,OKLAHOMA,1,1.59,0,19,261,45.5,11,11,20.8,3.82,0,0,0.0,36.4,4,3,20.0,14,73.7,1,3,,,,,68.7,56.1,75.0,,54.4,,,55.8,,,0,0,14,100.0,48.3,21.4,3,0,0,0,0,0,0.0,42,3.8,50.0,6,7,13.7,3.57,0,0,0.0,42.9,3,3,0.0,9,47.4,0,1,,,,,68.3,59.6,74.6,,58.1,,,55.8,,,0,0,9,66.7,50.3,22.2,2,0,0,1,0,0,0.0,17,2.4,55.6,9,9,15.1,3.22,0,0,0.0,44.4,4,1,20.0,10,52.6,1,2,,,,,65.4,52.0,70.1,,52.0,,,,,,0,0,10,100.0,54.4,10.0,1,0,0,0,0,0,0.0,33,3.7,0,75.0,4,5,-2.8,2.16,0,0,0.0,60.0,3,1,0.0,5,26.3,0,0,,,,,63.8,55.8,68.1,,55.7,,,,,,0,0,5,0.0,64.6,0.0,0,0,0,1,0,0,0.0,8,1.6,1.24
Chase Brice,60363,QB,APP STATE,1,0.0,0,19,108,64.3,14,14,14.0,2.85,0,1,7.1,64.3,9,4,0.0,15,78.9,0,7,,,,,67.3,60.8,74.1,,63.8,,,53.9,,,0,0,15,0.0,147.3,0.0,0,1,0,0,3,0,0.0,226,16.1,66.7,9,9,4.0,2.32,0,0,0.0,66.7,6,2,0.0,10,52.6,0,4,,,,,66.5,52.5,73.5,,55.5,,,53.9,,,0,0,10,0.0,95.6,0.0,0,1,0,0,0,0,0.0,82,9.1,66.7,9,9,17.2,2.9,0,1,11.1,66.7,6,2,0.0,9,47.4,0,5,,,,,65.1,71.7,69.8,,71.2,,,,,,0,0,9,0.0,149.3,0.0,0,0,0,0,4,0,0.0,183,20.3,0,75.0,4,4,-1.3,1.63,0,0,0.0,75.0,3,0,0.0,4,21.1,0,2,,,,,63.3,64.4,67.4,,64.2,,,,,,0,0,4,,144.8,0.0,0,0,0,0,1,0,0.0,39,9.8,11.22
Garrett Shrader,98212,QB,SYRACUSE,1,0.0,0,18,304,100.0,15,15,10.1,2.31,0,1,6.7,100.0,15,1,0.0,15,83.3,0,13,,,,,68.1,92.8,75.3,,92.5,,,67.2,,,0,0,15,0.0,141.0,0.0,0,0,0,0,1,0,0.0,208,13.9,100.0,13,13,7.2,2.08,0,1,7.7,100.0,13,1,0.0,13,72.2,0,10,,,,,67.8,90.2,75.1,,88.9,,,67.2,,,0,0,13,0.0,158.3,0.0,0,0,0,0,2,0,0.0,178,13.7,100.0,5,5,10.0,2.32,0,0,0.0,100.0,5,0,0.0,5,27.8,0,4,,,,,63.8,91.1,68.1,,90.9,,,,,,0,0,5,,118.8,0.0,0,0,0,0,0,0,0.0,67,13.4,0,100.0,3,3,-2.7,1.37,0,0,0.0,100.0,3,0,0.0,3,16.7,0,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,157.6,0.0,0,0,0,0,1,0,0.0,37,12.3,-0.29
Gavin Hardison,100827,QB,UTEP,1,20.83,0,18,330,78.6,14,14,10.7,2.78,0,2,12.5,71.4,10,4,9.1,18,100.0,1,8,,,,,69.1,90.2,76.4,,90.0,,,67.9,,,0,0,20,25.0,152.7,5.6,1,3,0,0,3,1,5.0,173,12.4,75.0,8,8,9.9,2.62,0,1,11.1,62.5,5,2,16.7,10,55.6,1,3,,,,,68.5,76.3,75.8,,71.2,,,68.2,,,0,0,11,50.0,142.2,10.0,1,1,0,0,1,1,9.1,93,11.6,83.3,6,6,11.8,2.99,0,1,14.3,83.3,5,2,0.0,8,44.4,0,5,,,,,65.1,91.4,69.8,,91.9,,,61.6,,,0,0,9,0.0,158.3,0.0,0,2,0,0,2,0,0.0,80,13.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.7
Dillon Gabriel,86272,QB,OKLAHOMA,1,-26.98,0,17,261,38.5,13,13,17.0,3.38,0,3,21.4,30.8,4,3,20.0,14,82.4,1,3,,,,,66.5,72.2,74.0,,73.8,,,57.3,,,0,0,16,33.3,61.7,7.1,1,0,0,0,0,0,0.0,106,8.2,66.7,9,9,10.2,2.91,0,2,22.2,55.6,5,1,16.7,9,52.9,1,3,,,,,65.1,83.1,73.1,,82.8,,,,,,0,0,9,0.0,97.5,0.0,0,0,0,0,0,0,0.0,106,11.8,28.6,7,7,17.9,3.28,0,1,12.5,28.6,2,2,0.0,8,47.1,0,1,,,,,65.4,56.9,70.1,,59.5,,,57.3,,,0,0,10,50.0,39.6,12.5,1,0,0,0,0,0,0.0,19,2.7,0,100.0,3,3,-1.3,1.7,0,0,0.0,100.0,3,0,0.0,3,17.6,0,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,93.1,0.0,0,0,0,0,0,0,0.0,19,6.3,-9.07
Devin Grainger,78496,QB,GA STATE,1,-22.86,0,17,175,80.0,10,11,15.2,3.33,0,1,9.1,63.6,7,4,12.5,16,94.1,1,8,,,,,70.7,76.2,76.3,,75.9,,,65.3,,,1,0,17,25.0,137.5,6.3,1,4,0,0,1,0,0.0,150,13.6,100.0,5,5,11.4,3.7,0,1,20.0,80.0,4,1,20.0,8,47.1,1,4,,,,,70.4,84.4,75.7,,91.0,,,64.7,,,0,0,8,0.0,158.3,0.0,0,3,0,0,1,0,0.0,99,19.8,66.7,6,7,15.8,2.74,0,0,0.0,57.1,4,3,0.0,9,52.9,0,4,,,,,65.4,57.7,70.1,,55.0,,,62.1,,,1,0,10,33.3,84.2,11.1,1,1,0,0,0,0,0.0,58,8.3,0,100.0,1,1,0.0,1.1,0,0,0.0,100.0,1,0,0.0,1,5.9,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,-11.51
Cam Fancher,145266,QB,MARSHALL,1,21.43,0,16,214,57.1,7,8,8.9,2.76,1,0,0.0,37.5,3,1,25.0,8,50.0,1,2,,,,,69.0,62.9,74.4,,67.0,,,56.0,,,0,0,8,0.0,56.3,0.0,0,0,0,0,0,0,0.0,44,5.5,71.4,7,8,1.1,1.69,1,0,0.0,50.0,4,0,20.0,8,50.0,1,0,,,,,69.0,53.9,74.4,,54.6,,,56.0,,,0,0,8,,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.1,71.4,7,7,5.7,3.1,0,0,0.0,71.4,5,1,0.0,8,50.0,0,3,,,,,64.9,79.2,69.5,,73.6,,,64.9,,,0,0,8,0.0,88.4,0.0,0,1,0,0,0,0,0.0,45,6.4,0,85.7,7,7,-2.0,2.03,0,0,0.0,85.7,6,0,0.0,8,50.0,0,1,,,,,64.9,68.0,69.5,,60.8,,,64.9,,,0,0,8,,79.2,0.0,0,1,0,0,0,0,0.0,0,0.0,6.56
Jalon Daniels,122555,QB,KANSAS,1,58.33,0,16,198,50.0,10,12,15.9,3.16,1,0,0.0,41.7,5,6,0.0,14,87.5,0,3,,,,,71.1,54.4,75.8,,52.3,54.3,,59.9,,,0,0,16,16.7,63.9,7.1,1,1,0,1,0,1,6.3,78,6.5,25.0,4,6,8.5,3.56,1,0,0.0,16.7,1,5,0.0,8,50.0,0,1,,,,,71.1,49.8,75.2,,41.9,,,59.9,,,0,0,10,20.0,39.6,12.5,1,1,0,1,0,1,10.0,10,1.7,75.0,8,8,14.9,2.28,0,0,0.0,75.0,6,1,0.0,8,50.0,0,3,,,,,64.9,66.4,69.8,,68.4,54.3,,,,,0,0,8,0.0,107.8,0.0,0,0,0,0,0,0,0.0,83,10.4,0,100.0,2,2,-3.0,1.2,0,0,0.0,100.0,2,0,0.0,2,12.5,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,8.71
Bryce Young,123943,QB,ALABAMA,1,-5.56,0,15,103,91.7,12,12,15.5,3.36,0,3,25.0,58.3,7,3,36.4,14,93.3,4,6,,,,,66.2,93.9,73.1,,95.4,,,57.3,,,0,1,14,33.3,95.8,7.1,1,1,0,0,1,0,0.0,173,14.4,88.9,9,9,12.9,3.16,0,2,22.2,55.6,5,2,37.5,10,66.7,3,4,,,,,65.4,93.1,72.5,,94.1,,,,,,0,0,10,50.0,137.5,10.0,1,0,0,0,1,0,0.0,128,14.2,75.0,4,4,16.8,3.32,0,1,25.0,50.0,2,1,33.3,5,33.3,1,2,,,,,63.8,80.2,68.1,,86.3,,,57.3,,,0,1,5,0.0,51.0,0.0,0,1,0,0,0,0,0.0,45,11.3,0,0.0,1,1,-3.0,1.1,0,0,0.0,0.0,0,0,,1,6.7,0,0,,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-2.97
Haynes King,124329,QB,TEXAS A&M,1,-50.0,0,14,312,66.7,12,13,8.3,2.95,1,0,0.0,46.2,6,6,25.0,14,100.0,2,2,,,,,67.5,50.6,72.7,,44.3,,,68.4,,,0,2,17,0.0,16.7,0.0,0,1,0,0,0,1,5.9,49,3.8,72.7,11,12,8.3,2.81,1,0,0.0,50.0,6,5,25.0,13,92.9,2,2,,,,,67.4,51.2,72.5,,44.5,,,68.4,,,0,2,16,0.0,21.2,0.0,0,1,0,0,0,1,6.3,49,4.1,0.0,1,1,8.0,4.8,0,0,0.0,0.0,0,1,,1,7.1,0,0,,,,,60.3,56.5,63.6,,56.6,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.08
Sam Vidlak,146333,QB,BOISE ST,1,27.27,0,13,120,80.0,10,11,11.5,2.33,0,1,8.3,72.7,8,4,0.0,12,92.3,0,1,,,,,66.0,75.1,0.0,,78.7,,,,,,1,0,13,25.0,95.3,8.3,1,0,0,0,0,0,0.0,86,7.8,80.0,10,11,5.8,2.22,0,0,0.0,72.7,8,4,0.0,12,92.3,0,0,,,,,66.0,59.0,0.0,,62.8,,,,,,1,0,13,25.0,75.2,8.3,1,0,0,0,0,0,0.0,33,3.0,100.0,1,1,51.0,3.3,0,1,100.0,100.0,1,0,0.0,1,7.7,0,1,,,,,60.3,92.9,63.6,,92.5,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,53,53.0,0,100.0,1,1,-6.0,1.9,0,0,0.0,100.0,1,0,0.0,1,7.7,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0
