player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Brandon Peters,40416,QB,ILLINOIS,1,-47.78,0,23,187,60.0,15,16,13.4,2.95,0,0,0.0,43.8,7,3,22.2,19,82.6,2,6,,,,,68.4,66.5,76.7,61.4,,66.4,0,0,19,0.0,72.4,0.0,0,3,0,1,1,0,0.0,50,3.1,88.9,9,9,5.1,2.41,0,0,0.0,77.8,7,2,12.5,12,52.2,1,5,,,,,67.7,67.6,76.2,64.3,,63.0,0,0,12,0.0,132.4,0.0,0,2,0,0,1,0,0.0,62,6.9,44.4,9,10,15.7,2.88,0,0,0.0,30.0,3,1,25.0,11,47.8,1,2,,,,,65.6,62.3,70.4,58.6,,63.7,0,0,11,0.0,39.6,0.0,0,1,0,1,0,0,0.0,16,1.6,0,100.0,3,3,-4.7,1.13,0,0,0.0,100.0,3,0,0.0,4,17.4,0,1,,,,,63.3,61.5,67.4,61.4,,,0,0,4,,105.6,0.0,0,0,0,0,0,0,0.0,28,9.3,-5.29
Jack Coan,60613,QB,NOTRE DAME,1,13.89,0,23,258,73.3,15,18,7.5,2.85,1,0,0.0,61.1,11,6,0.0,19,82.6,0,6,,,,,67.0,52.5,74.0,51.7,,,1,1,19,16.7,53.7,5.3,1,0,0,1,0,1,5.3,103,5.7,78.6,14,18,5.0,2.69,1,0,0.0,61.1,11,6,0.0,19,82.6,0,6,,,,,67.0,51.8,74.0,51.0,,,1,1,19,16.7,53.5,5.3,1,0,0,2,0,1,5.3,102,5.7,75.0,4,4,7.8,2.5,0,0,0.0,75.0,3,1,0.0,4,17.4,0,1,,,,,63.3,62.5,67.4,62.3,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,12,3.0,0,100.0,3,4,-4.0,1.75,0,0,0.0,75.0,3,1,0.0,4,17.4,0,1,,,,,63.3,61.5,67.4,61.4,,,0,0,4,0.0,77.1,0.0,0,0,0,1,0,0,0.0,11,2.8,-2.67
Will Levis,83542,QB,KENTUCKY,1,-45.71,0,22,202,30.8,13,13,13.3,3.01,0,0,0.0,23.1,3,6,25.0,18,81.8,1,3,,,,,68.3,43.9,75.0,29.9,,71.4,0,1,18,33.3,7.5,11.1,2,3,0,0,0,1,5.6,39,3.0,70.0,10,10,2.1,2.39,0,0,0.0,60.0,6,4,14.3,14,63.6,1,4,,,,,68.0,49.6,74.7,37.9,,67.7,0,1,14,50.0,76.7,14.3,2,2,0,0,1,1,7.1,74,7.4,14.3,7,7,20.0,3.39,0,0,0.0,14.3,1,2,0.0,8,36.4,0,1,,,,,64.9,49.1,69.5,42.7,,64.3,0,0,8,0.0,39.6,0.0,0,1,0,0,0,0,0.0,13,1.9,0,100.0,4,4,-3.0,1.6,0,0,0.0,100.0,4,0,0.0,4,18.2,0,2,,,,,63.3,64.9,67.4,64.7,,,0,0,4,,156.3,0.0,0,0,0,0,1,0,0.0,48,12.0,-5.54
Levi Lewis,60428,QB,LA LAFAYET,1,20.51,0,22,207,66.7,12,15,5.8,3.52,0,0,0.0,46.7,7,6,12.5,18,81.8,1,2,,,,,72.1,64.4,75.7,54.6,,68.6,0,0,20,16.7,53.5,5.6,1,2,0,3,0,0,0.0,38,2.5,63.6,11,13,6.8,3.23,0,0,0.0,46.2,6,4,14.3,15,68.2,1,1,,,,,72.1,62.3,75.4,54.7,,66.0,0,0,17,25.0,55.6,6.7,1,1,0,2,0,0,0.0,47,3.6,80.0,5,6,-2.4,2.89,0,0,0.0,66.7,4,2,0.0,7,31.8,0,2,,,,,64.6,64.4,69.1,56.9,,64.1,0,0,7,0.0,70.1,0.0,0,1,0,1,0,0,0.0,2,0.3,0,75.0,4,4,-1.5,1.33,0,0,0.0,75.0,3,0,0.0,4,18.2,0,1,,,,,63.3,57.6,67.4,57.5,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,11,2.8,-3.29
Hendon Hooker,60593,QB,TENNESSEE,1,-2.22,0,22,307,69.2,13,13,14.7,2.94,0,2,14.3,69.2,9,6,0.0,16,72.7,0,9,,,,,73.3,91.3,76.9,80.9,,83.1,0,0,17,16.7,151.4,6.3,1,2,0,0,2,0,0.0,163,12.5,80.0,10,10,7.1,2.21,0,1,10.0,80.0,8,1,0.0,10,45.5,0,6,,,,,73.4,91.7,76.5,78.7,,84.7,0,0,10,0.0,156.7,0.0,0,0,0,0,2,0,0.0,121,12.1,77.8,9,9,12.3,2.9,0,1,10.0,77.8,7,5,0.0,12,54.5,0,5,,,,,66.0,74.2,71.0,73.6,,62.1,0,0,13,20.0,151.9,8.3,1,2,0,0,1,0,0.0,104,11.6,0,100.0,6,6,-1.5,1.63,0,0,0.0,100.0,6,0,0.0,6,27.3,0,2,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,149.3,0.0,0,0,0,0,1,0,0.0,62,10.3,-0.54
N'Kosi Perry,60446,QB,FAU,1,-5.56,0,21,165,80.0,15,15,13.9,2.64,0,2,13.3,80.0,12,3,0.0,15,71.4,0,7,,,,,69.4,92.6,75.3,93.9,,60.5,0,0,15,0.0,158.3,0.0,0,0,0,0,3,0,0.0,289,19.3,88.9,9,9,3.3,1.69,0,0,0.0,88.9,8,1,0.0,9,42.9,0,3,,,,66.7,69.3,76.9,74.9,74.1,87.9,60.5,0,0,9,0.0,155.8,0.0,0,0,0,0,1,0,0.0,144,16.0,83.3,12,12,13.9,2.8,0,2,16.7,83.3,10,2,0.0,12,57.1,0,5,,,,,65.8,94.6,70.7,94.2,,,0,0,12,0.0,158.3,0.0,0,0,0,0,2,0,0.0,185,15.4,0,100.0,6,6,-2.0,1.53,0,0,0.0,100.0,6,0,0.0,6,28.6,0,1,,,,66.7,64.9,75.7,69.1,65.9,87.9,,0,0,6,,94.4,0.0,0,0,0,0,0,0,0.0,40,6.7,-0.58
Chance Nolan,78493,QB,OREGON ST,1,38.64,0,21,265,61.5,13,13,10.3,3.71,0,1,7.7,46.2,6,6,25.0,19,90.5,2,3,,,,,27.2,49.1,20.0,51.7,,55.0,0,1,19,33.3,25.5,10.5,2,4,0,0,0,1,5.3,53,4.1,54.5,11,11,10.8,3.47,0,1,9.1,36.4,4,6,33.3,14,66.7,2,2,,,,,70.0,63.0,17.3,66.6,,59.2,0,1,14,16.7,8.9,7.1,1,2,0,0,0,0,0.0,38,3.5,75.0,4,4,1.0,3.94,0,0,0.0,75.0,3,1,0.0,7,33.3,0,1,,,,,14.6,28.9,69.1,29.4,,53.1,0,0,7,100.0,77.1,14.3,1,2,0,0,0,1,14.3,10,2.5,0,50.0,2,2,-5.5,2.9,0,0,0.0,50.0,1,1,0.0,2,9.5,0,0,,,,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-5,-2.5,-0.95
Rocky Lombardi,60452,QB,N ILLINOIS,1,29.17,0,20,254,52.9,17,17,11.9,2.53,0,1,5.3,47.1,8,3,11.1,17,85.0,1,4,,,,,28.5,50.6,77.4,50.8,,53.3,0,0,19,0.0,60.7,0.0,0,0,0,0,0,0,0.0,79,4.6,41.7,12,12,9.1,2.18,0,0,0.0,33.3,4,2,20.0,12,60.0,1,1,,,,,26.0,45.3,77.1,43.4,,53.3,0,0,12,0.0,42.4,0.0,0,0,0,0,0,0,0.0,33,2.8,75.0,8,8,11.1,2.74,0,1,10.0,62.5,5,1,16.7,8,40.0,1,3,,,,,65.4,62.7,70.1,62.4,,,0,0,10,0.0,80.7,0.0,0,0,0,0,0,0,0.0,51,6.4,0,66.7,3,3,-1.7,1.7,0,0,0.0,33.3,1,0,50.0,3,15.0,1,0,,,,,62.7,56.0,66.6,56.0,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7,3.63
Nick Nash,98679,QB,S JOSE ST,1,-15.91,0,20,285,100.0,10,11,10.9,2.66,1,1,9.1,81.8,9,2,10.0,12,60.0,1,7,,,,,70.5,92.1,75.5,94.1,,62.3,0,0,13,0.0,158.3,0.0,0,1,0,0,3,0,0.0,158,14.4,100.0,11,11,5.2,2.26,0,1,9.1,90.9,10,0,9.1,12,60.0,1,3,,,,,70.5,84.8,75.5,90.1,,62.3,0,0,13,,143.9,0.0,0,1,0,0,1,0,0.0,124,11.3,85.7,7,8,4.6,2.13,1,0,0.0,75.0,6,2,0.0,8,40.0,0,6,,,,,64.9,88.8,69.5,88.1,,,0,0,8,0.0,152.1,0.0,0,0,0,0,2,0,0.0,92,11.5,0,87.5,8,8,-2.5,1.53,0,0,0.0,87.5,7,0,0.0,8,40.0,0,2,,,,,64.9,61.9,69.5,61.6,,,0,0,8,,96.9,0.0,0,0,0,0,0,0,0.0,58,7.3,0.23
AJ Mayer,63860,QB,MIAMI OH,1,-58.33,0,20,221,75.0,16,17,11.3,2.04,0,2,11.8,70.6,12,5,0.0,18,90.0,0,6,,,,,69.0,68.0,74.7,66.6,,62.3,0,1,18,0.0,97.2,0.0,0,0,0,1,1,1,5.6,168,9.9,100.0,11,12,10.6,2.12,0,2,16.7,91.7,11,4,0.0,12,60.0,0,5,,,,,68.5,91.7,74.1,92.4,,62.3,0,0,12,0.0,158.3,0.0,0,0,0,1,2,0,0.0,162,13.5,33.3,6,6,10.3,2.05,0,0,0.0,33.3,2,3,0.0,8,40.0,0,2,,,,,64.9,27.9,69.5,28.2,,57.3,0,1,8,0.0,2.8,0.0,0,1,0,0,0,1,12.5,17,2.8,0,100.0,1,1,-2.0,2.55,0,0,0.0,100.0,1,2,0.0,2,10.0,0,1,,,,,61.8,55.0,65.5,61.0,,57.3,0,0,2,0.0,152.1,0.0,0,1,0,0,1,0,0.0,11,11.0,-10.67
Tanner Morgan,55239,QB,MINNESOTA,1,-22.5,0,20,225,53.8,13,15,21.8,3.0,1,3,17.6,40.0,6,6,14.3,17,85.0,1,3,,,,,69.7,70.1,75.0,78.5,,48.4,1,0,19,0.0,100.1,0.0,0,2,0,0,1,0,0.0,153,10.2,62.5,8,8,13.4,2.56,0,1,11.1,62.5,5,3,0.0,8,40.0,0,2,,,,,69.1,65.9,74.1,67.5,,57.8,0,0,9,0.0,119.8,0.0,0,0,0,0,1,0,0.0,50,6.3,62.5,8,10,21.4,3.05,1,2,18.2,40.0,4,3,20.0,12,60.0,1,2,,,,,66.0,70.8,71.0,80.7,,48.0,1,0,13,0.0,85.0,0.0,0,2,0,0,0,0,0.0,119,11.9,0,100.0,3,3,-1.7,2.03,0,0,0.0,100.0,3,0,0.0,3,15.0,0,1,,,,,62.7,64.0,66.6,63.8,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,5.65
Chandler Rogers,98683,QB,LA MONROE,1,-23.81,0,20,209,57.1,14,16,15.4,2.63,1,1,6.3,50.0,8,5,0.0,19,95.0,0,5,,,,,71.7,77.2,74.7,70.4,,71.6,0,1,19,40.0,43.0,10.5,2,1,0,1,0,0,0.0,97,6.1,66.7,12,14,12.9,2.44,1,1,7.1,57.1,8,3,0.0,16,80.0,0,5,,,,,71.6,81.9,74.4,76.1,,71.6,0,1,16,33.3,48.8,6.3,1,1,0,1,0,0,0.0,97,6.9,33.3,3,3,19.3,3.0,0,0,0.0,33.3,1,2,0.0,4,20.0,0,0,,,,,63.3,51.3,67.4,51.3,,,0,0,4,50.0,42.4,25.0,1,0,0,0,0,0,0.0,3,1.0,0,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,5.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-5.93
Kurtis Rourke,97998,QB,OHIO,1,16.67,0,19,259,55.6,9,11,11.4,3.34,1,0,0.0,45.5,5,10,0.0,16,84.2,0,3,,,,,22.8,47.3,73.6,40.0,,65.5,1,1,16,30.0,52.5,18.8,3,2,0,0,1,2,12.5,53,4.8,55.6,9,10,9.3,3.05,0,0,0.0,50.0,5,7,0.0,13,68.4,0,2,,,,,21.1,45.6,73.3,35.4,,69.5,1,1,13,28.6,23.8,15.4,2,1,0,0,0,2,15.4,47,4.7,100.0,2,3,4.5,3.65,1,0,0.0,66.7,2,4,0.0,6,31.6,0,1,,,,,64.2,57.7,68.6,67.8,,53.1,0,0,6,25.0,109.7,16.7,1,2,0,0,1,0,0.0,9,3.0,0,100.0,2,2,-5.0,2.7,0,0,0.0,100.0,2,1,0.0,3,15.8,0,0,,,,,62.7,56.6,66.6,62.7,,57.3,0,0,3,0.0,79.2,0.0,0,1,0,0,0,0,0.0,3,1.5,-1.7
Carter Bradley,77685,QB,TOLEDO,1,9.52,0,19,316,61.5,13,14,13.0,3.21,0,0,0.0,57.1,8,8,0.0,17,89.5,0,4,,,,,67.6,53.5,73.7,54.5,,57.3,1,0,18,37.5,106.0,17.6,3,0,0,0,1,0,0.0,109,7.8,66.7,6,7,9.0,3.01,0,0,0.0,57.1,4,4,0.0,8,42.1,0,2,,,,,66.3,54.4,72.5,56.0,,57.3,1,0,9,25.0,86.0,12.5,1,0,0,0,0,0,0.0,61,8.7,66.7,9,9,12.3,3.01,0,0,0.0,66.7,6,4,0.0,11,57.9,0,2,,,,,65.6,57.1,70.4,56.9,,,0,0,11,50.0,114.6,18.2,2,0,0,0,1,0,0.0,43,4.8,0,100.0,2,2,-2.0,1.35,0,0,0.0,100.0,2,0,0.0,2,10.5,0,0,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-2.5,-3.93
Layne Hatcher,82068,QB,ARK STATE,1,-32.5,0,18,113,43.8,16,17,15.6,2.71,0,1,5.9,41.2,7,3,0.0,17,94.4,0,5,,,,,67.5,57.6,73.3,50.6,,69.2,0,1,17,0.0,84.9,0.0,0,0,0,1,2,2,11.8,138,8.1,62.5,8,8,8.4,2.26,0,0,0.0,62.5,5,1,0.0,8,44.4,0,3,,,,,66.2,66.1,71.8,54.7,,69.2,0,0,8,0.0,135.9,0.0,0,0,0,0,1,0,0.0,81,10.1,33.3,9,10,19.6,2.96,0,1,10.0,30.0,3,2,0.0,10,55.6,0,3,,,,,65.4,51.6,70.1,51.6,,,0,1,10,0.0,50.0,0.0,0,0,0,1,1,2,20.0,70,7.0,0,100.0,1,1,-6.0,1.6,0,0,0.0,100.0,1,0,0.0,1,5.6,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,-3.13
Graham Mertz,97994,QB,WISCONSIN,1,-20.0,0,18,349,77.8,9,13,13.8,2.61,0,3,23.1,53.8,7,11,0.0,16,88.9,0,4,,,,,66.5,72.9,0.0,76.1,,,2,0,16,27.3,106.9,18.8,3,0,0,2,1,1,6.3,107,8.2,75.0,8,10,11.5,2.42,0,2,20.0,60.0,6,7,0.0,13,72.2,0,2,,,,,66.0,61.6,0.0,65.1,,,2,0,13,42.9,120.0,23.1,3,0,0,0,1,1,7.7,83,8.3,100.0,2,5,15.5,2.9,1,1,20.0,40.0,2,4,0.0,5,27.8,0,2,,,,,63.8,82.5,68.1,82.0,,,0,0,5,0.0,62.1,0.0,0,0,0,2,0,0,0.0,32,6.4,0,100.0,1,2,-1.0,2.1,1,0,0.0,50.0,1,0,0.0,2,11.1,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,-1.9
Adrian Martinez,83522,QB,NEBRASKA,1,22.73,0,17,238,78.6,14,16,15.6,2.68,1,2,11.8,62.5,10,3,9.1,16,94.1,1,6,,,,,29.1,77.1,75.4,77.9,,63.8,0,0,17,0.0,126.0,0.0,0,0,0,1,1,0,0.0,196,12.3,50.0,6,6,12.3,2.97,0,0,0.0,50.0,3,2,0.0,6,35.3,0,1,,,,,25.0,61.8,74.4,53.8,,63.8,0,0,6,0.0,64.6,0.0,0,0,0,0,0,0,0.0,30,5.0,100.0,9,11,15.8,2.4,1,2,16.7,72.7,8,1,11.1,11,64.7,1,5,,,,,65.8,89.5,70.7,88.7,,,0,0,12,0.0,145.1,0.0,0,0,0,1,1,0,0.0,172,15.6,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,5.9,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,10.64
KJ Jefferson,99129,QB,ARKANSAS,1,6.67,0,17,111,66.7,9,10,7.7,3.18,0,0,0.0,60.0,6,8,0.0,14,82.4,0,1,,,,,69.5,56.9,74.7,50.1,,67.3,0,0,17,50.0,79.6,28.6,4,0,0,1,0,0,0.0,66,6.6,70.0,10,10,7.8,2.8,0,0,0.0,60.0,6,2,14.3,10,58.8,1,0,,,,,69.2,61.2,74.1,54.1,,67.3,0,0,11,0.0,69.2,0.0,0,0,0,0,0,0,0.0,41,4.1,100.0,2,3,-6.0,3.09,0,0,0.0,66.7,2,6,0.0,7,41.2,0,1,,,,,65.1,54.1,69.8,53.9,,,0,0,9,66.7,91.0,57.1,4,0,0,1,0,0,0.0,24,8.0,0,100.0,3,3,-1.0,1.7,0,0,0.0,66.7,2,0,33.3,3,17.6,1,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,-1,-0.3,3.9
Grayson McCall,98002,QB,COAST CAR,1,0.0,0,15,141,100.0,11,11,10.9,2.65,0,3,27.3,100.0,11,5,0.0,13,86.7,0,8,,,,,23.1,90.2,74.2,95.8,,44.3,0,0,13,0.0,158.3,0.0,0,2,0,0,2,0,0.0,172,15.6,100.0,5,5,6.4,2.97,0,1,20.0,100.0,5,3,0.0,7,46.7,0,4,,,,,19.4,63.2,73.5,90.3,,44.3,0,0,7,0.0,152.9,0.0,0,2,0,0,1,0,0.0,56,11.2,100.0,8,8,10.5,2.16,0,2,25.0,100.0,8,2,0.0,8,53.3,0,6,,,,,64.9,94.5,69.5,94.2,,,0,0,8,0.0,158.3,0.0,0,0,0,0,1,0,0.0,156,19.5,0,100.0,2,2,-2.0,1.85,0,0,0.0,100.0,2,0,0.0,2,13.3,0,2,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,40,20.0,8.3
Jack Tuttle,83580,QB,INDIANA,1,37.5,0,15,190,63.6,11,12,10.8,2.35,0,1,8.3,50.0,6,4,14.3,15,100.0,1,4,,,,,67.3,55.7,72.8,52.8,,62.5,1,1,15,25.0,35.8,6.7,1,2,0,0,0,1,6.7,77,6.4,42.9,7,8,11.6,2.46,0,0,0.0,37.5,3,4,0.0,11,73.3,0,2,,,,,66.7,44.5,72.2,38.8,,62.5,1,1,11,25.0,6.3,9.1,1,2,0,0,0,1,9.1,19,2.4,100.0,4,4,9.5,2.03,0,1,25.0,75.0,3,0,25.0,4,26.7,1,2,,,,,63.3,79.3,67.4,78.8,,,0,0,4,,116.7,0.0,0,0,0,0,0,0,0.0,58,14.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,12.12
Dequan Finn,97804,QB,TOLEDO,1,-16.67,0,14,316,66.7,6,6,14.7,3.4,0,1,12.5,66.7,4,3,0.0,8,57.1,0,3,,,,,68.4,80.7,74.1,69.6,,76.2,0,0,10,66.7,148.6,25.0,2,0,0,0,1,0,0.0,74,12.3,83.3,6,6,3.5,2.44,0,1,14.3,83.3,5,1,0.0,7,50.0,0,3,,,,,68.2,88.8,73.9,78.2,,76.2,0,0,8,100.0,91.7,14.3,1,0,0,0,0,0,0.0,36,6.0,83.3,6,6,8.0,2.57,0,0,0.0,66.7,4,2,20.0,7,50.0,1,2,,,,,64.9,57.9,69.5,57.8,,,0,0,8,50.0,147.2,14.3,1,0,0,0,1,0,0.0,72,12.0,0,100.0,6,6,-3.2,1.32,0,0,0.0,83.3,5,0,16.7,6,42.9,1,2,,,,,64.2,66.2,68.6,65.9,,,0,0,6,,90.3,0.0,0,0,0,0,0,0,0.0,34,5.7,6.0
Stetson Bennett,60387,QB,GEORGIA,1,-21.43,0,13,173,88.9,9,11,8.9,3.01,0,1,6.7,63.6,7,4,12.5,13,100.0,1,4,,,,,67.5,63.1,77.2,55.4,,69.2,0,0,17,25.0,82.4,7.7,1,1,0,2,0,1,5.9,72,6.5,85.7,7,7,8.7,1.89,0,1,9.1,71.4,5,0,16.7,7,53.8,1,1,,,,,66.7,60.5,76.8,54.5,,63.3,0,0,11,,90.8,0.0,0,0,0,0,0,1,9.1,49,7.0,100.0,2,4,9.5,4.32,0,0,0.0,50.0,2,4,0.0,6,46.2,0,3,,,,,64.2,66.4,68.6,59.7,,64.2,0,0,6,25.0,67.7,16.7,1,1,0,2,0,0,0.0,23,5.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.25
Grayson James,145214,QB,FIU,1,45.45,0,13,166,63.6,11,12,10.5,2.9,0,0,0.0,58.3,7,2,0.0,13,100.0,0,4,,,,,67.1,41.5,72.2,42.7,,55.7,0,0,14,0.0,70.1,0.0,0,1,0,1,0,1,7.1,56,4.7,60.0,10,11,10.8,2.92,0,0,0.0,54.5,6,2,0.0,12,92.3,0,4,,,,,67.0,40.3,72.0,41.3,,55.7,0,0,13,0.0,66.1,0.0,0,1,0,1,0,1,7.7,49,4.5,100.0,1,1,8.0,2.7,0,0,0.0,100.0,1,0,0.0,1,7.7,0,0,,,,,60.3,61.0,63.6,60.9,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.55
Jemel Jones,102863,QB,ARMY,1,7.14,0,12,114,45.5,11,11,15.9,2.4,0,1,9.1,45.5,5,3,0.0,12,100.0,0,3,,,,,69.9,45.2,73.0,52.4,,48.7,0,1,12,0.0,27.1,0.0,0,1,0,0,0,1,8.3,66,6.0,42.9,7,7,15.3,2.51,0,1,14.3,42.9,3,2,0.0,8,66.7,0,2,,,,,69.8,46.5,72.4,56.2,,48.7,0,1,8,0.0,16.1,0.0,0,1,0,0,0,1,12.5,30,4.3,50.0,4,4,17.0,2.18,0,0,0.0,50.0,2,1,0.0,4,33.3,0,1,,,,,63.3,51.4,67.4,51.5,,,0,0,4,0.0,81.3,0.0,0,0,0,0,0,0,0.0,36,9.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.71
Chase Wolf,51692,QB,WISCONSIN,1,-42.86,0,12,349,50.0,4,7,18.3,3.2,1,1,14.3,28.6,2,6,0.0,11,91.7,0,2,,,,,18.5,30.0,72.7,29.8,,57.3,1,1,11,50.0,52.7,27.3,3,1,0,1,1,2,18.2,43,6.1,60.0,5,7,13.4,2.99,1,1,14.3,42.9,3,6,0.0,11,91.7,0,3,,,,,18.5,32.1,72.7,31.5,,57.3,1,1,11,50.0,68.8,27.3,3,1,0,0,1,2,18.2,52,7.4,,0,1,,3.8,0,0,0.0,0.0,0,1,,1,8.3,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,100.0,1,1,-6.0,1.5,0,0,0.0,100.0,1,1,0.0,1,8.3,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,-7.43
Kato Nelson,40264,QB,AKRON,1,-50.0,0,11,102,50.0,8,8,16.0,3.35,0,0,0.0,50.0,4,7,0.0,11,100.0,0,3,,,,,65.6,45.2,71.2,46.5,,57.8,0,0,11,28.6,67.7,18.2,2,1,0,0,0,0,0.0,46,5.8,50.0,8,8,16.0,3.35,0,0,0.0,50.0,4,7,0.0,11,100.0,0,3,,,,,65.6,45.2,71.2,46.5,,57.8,0,0,11,28.6,67.7,18.2,2,1,0,0,0,0,0.0,46,5.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.75
