player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
CJ Bailey,183349,QB,NC STATE,1,35,90.9,11,13,4.6,2.71,0,0,0.0,76.9,10,7,0.0,17,48.6,0,6,,,,,67.1,73.5,72.5,,64.5,60.0,,75.0,,0,0,20,14.3,115.5,5.9,1,3,0,2,1,0,0.0,74,5.7,0,248,70.2,83.4,73.8,80.9,76.5,17,17,6.1,2.6,0,0,0.0,64.7,11,2,15.4,18,51.4,2,7,,,,,66.8,80.6,72.0,,77.4,,,64.3,,0,0,18,0.0,106.7,0.0,0,1,0,0,1,0,0.0,127,7.5,82.6,23,24,4.6,2.48,0,0,0.0,70.8,17,0,10.5,26,74.3,2,9,,,,,68.0,78.7,73.5,,73.8,,,71.1,,0,0,28,,114.1,0.0,0,2,0,1,2,0,0.0,145,6.0,0,80.0,5,6,10.0,3.14,0,0,0.0,66.7,4,9,0.0,9,25.7,0,4,,,,,65.4,74.4,70.4,,66.4,60.0,,70.8,,0,0,10,11.1,96.5,11.1,1,2,0,1,0,0,0.0,56,9.3
Conner Weigman,158683,QB,HOUSTON,1,34,90.0,10,12,4.0,2.46,0,0,0.0,75.0,9,5,0.0,12,35.3,0,7,,,,,66.4,71.4,71.4,,71.0,,,,,0,0,15,0.0,126.7,0.0,0,0,0,2,1,0,0.0,99,8.3,0,182,75.5,71.0,60.4,72.8,72.2,18,19,5.7,3.24,0,0,0.0,63.2,12,6,7.7,22,64.7,1,6,,,,,67.5,55.9,72.8,,51.4,,,66.6,,0,1,23,0.0,55.2,0.0,0,3,0,1,0,1,4.3,102,5.4,85.0,20,21,3.2,2.67,0,0,0.0,76.2,16,0,5.9,23,67.6,1,11,,,,,67.7,80.5,73.1,,75.8,,,70.8,,0,0,25,,112.2,0.0,0,2,0,1,1,0,0.0,155,7.4,0,62.5,8,10,9.8,3.56,0,0,0.0,50.0,5,11,0.0,11,32.4,0,2,,,,,66.0,35.4,71.0,,37.1,,,57.3,,0,1,13,0.0,23.3,0.0,0,1,0,2,0,1,7.7,46,4.6
Carson Beck,124010,QB,MIAMI FL,1,34,78.6,14,14,5.8,2.13,0,0,0.0,71.4,10,3,9.1,16,47.1,1,6,,,,,66.5,64.5,71.8,,65.3,55.9,,,,0,1,16,66.7,84.8,12.5,2,0,0,0,1,0,0.0,98,7.0,0,220,69.6,65.2,69.9,51.3,86.7,15,15,6.1,1.84,0,1,6.3,86.7,13,1,0.0,18,52.9,0,7,,,,,67.0,64.9,73.0,,70.8,57.7,,52.9,,0,0,19,0.0,153.2,0.0,0,2,0,0,2,0,0.0,169,11.3,85.7,28,28,5.1,1.84,0,1,3.4,82.1,23,0,4.2,30,88.2,1,13,,,,,68.3,70.5,74.5,,73.5,54.8,,57.3,,0,1,31,,127.2,0.0,0,1,0,0,3,0,0.0,267,9.5,0,0.0,1,1,28.0,3.0,0,0,0.0,0.0,0,4,,4,11.8,0,0,,,,,63.3,43.6,67.4,,47.7,,,57.3,,0,0,4,50.0,39.6,50.0,2,1,0,0,0,0,0.0,0,0.0
Joe Labas,144847,QB,C MICHIGAN,1,34,71.4,7,8,6.9,2.82,0,1,11.1,62.5,5,6,0.0,9,26.5,0,2,,,,,65.4,85.2,70.1,,84.5,,,,,0,0,10,16.7,87.5,11.1,1,0,0,1,0,0,0.0,64,8.0,0,134,33.3,62.3,63.7,54.4,75.0,20,22,8.4,3.39,1,3,12.5,63.6,14,13,6.7,25,73.5,1,4,,,,,26.7,52.4,73.4,,52.3,,,,,0,1,27,23.1,69.9,12.0,3,0,0,1,0,3,11.1,178,8.1,71.4,14,15,7.5,2.82,1,2,12.5,66.7,10,0,0.0,15,44.1,0,2,,,,,66.5,83.8,71.6,,83.1,,,,,0,1,16,,60.7,0.0,0,0,0,0,0,0,0.0,111,7.4,0,76.9,13,15,8.5,3.57,0,2,11.8,60.0,9,19,10.0,19,55.9,1,4,,,,,24.3,46.1,72.5,,46.1,,,,,0,0,21,21.1,88.5,21.1,4,0,0,2,0,3,14.3,131,8.7
Diego Pavia,156927,QB,VANDERBILT,1,34,100.0,8,11,2.8,3.39,1,0,0.0,72.7,8,9,0.0,15,44.1,0,7,,,,,66.5,80.9,71.6,,79.4,,,65.2,,1,0,16,11.1,130.9,6.7,1,3,0,1,1,0,0.0,100,9.1,0,333,74.3,80.8,68.4,77.6,66.7,15,17,10.0,2.57,1,1,5.9,58.8,10,5,0.0,19,55.9,0,8,,,,,67.0,65.3,72.2,,58.8,,,71.1,,0,2,19,0.0,49.8,0.0,0,2,0,1,0,2,10.5,156,9.2,78.9,19,19,7.6,2.32,0,1,5.3,78.9,15,0,0.0,20,58.8,0,10,,,,,67.1,68.0,72.4,,64.8,,,64.3,,0,2,20,,92.2,0.0,0,1,0,0,1,2,10.0,217,11.4,0,75.0,4,9,7.0,3.81,2,0,0.0,33.3,3,14,0.0,14,41.2,0,5,,,,,66.4,77.8,71.4,,71.7,,,69.3,,1,0,15,7.1,47.9,7.1,1,4,0,2,0,0,0.0,39,4.3
Aidan Armenta,175731,QB,LA MONROE,1,33,78.6,14,14,7.3,1.91,0,1,7.1,71.4,10,2,9.1,16,48.5,1,6,,,,,66.5,78.0,71.6,,77.4,,,,,0,0,16,100.0,118.8,12.5,2,0,0,0,1,0,0.0,112,8.0,0,209,70.4,79.5,77.4,66.4,60.0,15,16,17.1,3.12,0,2,12.5,50.0,8,5,11.1,17,51.5,1,7,,,,,66.7,71.5,71.8,,71.0,,,,,0,0,17,20.0,132.8,5.9,1,0,0,1,2,0,0.0,190,11.9,76.0,25,26,7.2,2.13,0,2,7.7,65.4,17,0,10.5,26,78.8,2,12,,,,,67.8,80.2,73.3,,79.5,,,,,0,0,26,,135.1,0.0,0,0,0,1,3,0,0.0,250,9.6,0,25.0,4,4,44.8,4.01,0,1,25.0,25.0,1,7,0.0,7,21.2,0,1,,,,,64.6,63.2,69.1,,62.9,,,,,0,0,7,42.9,79.2,42.9,3,0,0,0,0,0,0.0,52,13.0
Landyn Locke,199937,QB,SM HOUSTON,1,33,41.7,12,14,18.0,2.56,0,0,0.0,35.7,5,3,0.0,17,51.5,0,3,,,,,22.7,29.1,71.8,,29.3,,,,,0,1,17,100.0,38.4,17.6,3,0,0,2,1,2,11.8,33,2.4,0,281,32.1,44.1,41.9,65.9,56.3,16,16,12.0,2.49,0,1,5.9,56.3,9,2,0.0,16,48.5,0,4,,,,,66.7,61.5,71.8,,61.3,,,,,0,1,17,0.0,45.8,0.0,0,0,0,0,0,1,5.9,88,5.5,50.0,26,28,15.2,2.46,0,1,3.6,46.4,13,0,0.0,28,84.8,0,7,,,,,68.0,49.6,73.5,,49.7,,,,,0,2,28,,39.9,0.0,0,0,0,2,1,2,7.1,114,4.1,1,50.0,2,2,7.0,2.92,0,0,0.0,50.0,1,5,0.0,5,15.2,0,0,,,,,13.8,29.7,68.6,,29.8,,,,,0,0,6,60.0,58.3,60.0,3,0,0,0,0,1,16.7,7,3.5
Ta'Quan Roberson,101625,QB,BUFFALO,1,33,83.3,6,6,12.5,2.64,0,1,14.3,83.3,5,1,0.0,8,24.2,0,3,,,,,65.1,81.1,69.8,,82.0,,,61.8,,0,0,9,0.0,118.8,0.0,0,2,0,0,0,0,0.0,98,16.3,0,126,31.9,58.8,62.0,51.6,63.2,19,22,13.9,2.9,1,1,4.3,50.0,11,7,8.3,25,75.8,1,9,,,,,67.8,53.0,73.3,,53.0,,,,,0,1,26,28.6,87.7,8.0,2,0,1,1,2,1,3.8,172,7.8,65.0,20,22,13.1,2.49,1,1,4.3,54.5,12,0,7.7,25,75.8,1,8,,,,,67.8,57.5,73.3,,56.4,,,61.8,,0,1,26,,60.2,0.0,0,2,1,0,0,1,3.8,167,7.6,0,80.0,5,6,15.6,3.93,0,1,14.3,66.7,4,8,0.0,8,24.2,0,4,,,,,65.1,72.6,69.8,,72.1,,,,,0,0,9,25.0,149.3,25.0,2,0,0,1,2,0,0.0,103,17.2
Kiael Kelly,145634,QB,BALL ST,1,33,50.0,10,10,11.3,2.14,0,1,10.0,50.0,5,6,0.0,14,42.4,0,3,,,,,66.0,54.7,71.2,,54.6,,,,,0,0,14,33.3,75.0,14.3,2,0,0,0,0,0,0.0,75,7.5,0,117,22.3,61.7,62.6,58.0,76.9,13,13,11.9,2.88,0,1,7.7,69.2,9,7,10.0,19,57.6,1,6,,,,,13.2,58.3,72.4,,68.9,,,42.1,,0,0,20,57.1,132.1,21.1,4,2,0,0,2,2,10.0,102,7.8,66.7,18,18,11.2,1.94,0,2,11.1,61.1,11,0,8.3,20,60.6,1,6,,,,,23.8,59.8,72.4,,62.5,,,55.8,,0,0,20,,124.3,0.0,0,1,0,0,2,1,5.0,148,8.2,0,60.0,5,5,13.4,3.54,0,0,0.0,60.0,3,13,0.0,13,39.4,0,3,,,,,20.0,52.2,71.2,,61.5,,,50.5,,0,0,14,46.2,76.3,46.2,6,1,0,0,0,1,7.1,29,5.8
Katin Houser,158386,QB,E CAROLINA,1,33,81.8,11,13,11.7,2.54,1,1,7.7,69.2,9,4,0.0,15,45.5,0,8,,,,,66.5,81.8,71.6,,81.1,,,64.2,,0,0,16,0.0,95.0,0.0,0,2,0,1,0,0,0.0,110,8.5,0,156,71.7,84.7,74.2,79.0,76.5,17,17,6.7,1.99,0,1,5.3,70.6,12,3,7.7,18,54.5,1,5,,,,,67.1,64.6,72.5,,64.2,,,,,0,0,21,33.3,141.1,5.6,1,0,0,0,2,0,0.0,167,9.8,79.2,24,25,8.0,2.04,1,1,3.7,72.0,18,0,5.3,26,78.8,1,9,,,,,68.1,72.1,73.6,,70.1,,,63.1,,0,0,29,,107.3,0.0,0,1,0,0,1,0,0.0,191,7.6,0,75.0,4,5,12.5,2.97,0,1,20.0,60.0,3,7,0.0,7,21.2,0,4,,,,,64.6,75.0,69.5,,76.9,,,60.5,,0,0,8,14.3,143.8,14.3,1,1,0,1,1,0,0.0,86,17.2
Parker Navarro,123758,QB,OHIO,1,31,66.7,9,10,9.6,3.38,0,0,0.0,50.0,5,7,16.7,13,41.9,1,5,,,,,66.4,44.6,71.4,,44.4,,,57.4,,0,1,15,0.0,58.8,0.0,0,3,0,1,1,1,6.7,51,5.1,0,259,40.9,68.6,68.5,62.0,66.7,12,13,18.9,3.66,0,2,14.3,38.5,5,6,37.5,18,58.1,3,6,,,,,67.0,83.2,72.2,,85.7,,,59.1,,0,0,19,33.3,90.5,11.1,2,3,0,1,1,0,0.0,96,7.4,81.3,16,16,12.7,2.82,0,2,10.5,56.3,9,0,30.8,18,58.1,4,9,,,,,67.2,90.1,72.5,,90.3,,,60.6,,0,0,21,,123.2,0.0,0,2,0,0,2,0,0.0,133,8.3,1,20.0,5,7,22.0,4.55,0,0,0.0,14.3,1,13,0.0,13,41.9,0,2,,,,,66.0,29.3,71.0,,28.2,,,56.3,,0,1,13,15.4,0.0,15.4,2,4,0,2,0,1,7.7,14,2.0
Byrum Brown,156206,QB,USF,1,31,50.0,6,6,14.3,3.03,0,0,0.0,33.3,2,3,33.3,10,32.3,1,4,,,,,18.8,51.5,70.4,,37.1,,,69.8,,0,0,11,0.0,81.9,0.0,0,3,0,0,1,0,0.0,15,2.5,0,327,39.7,72.3,66.7,68.6,82.4,17,18,9.1,3.42,1,1,5.0,77.8,14,5,0.0,21,67.7,0,11,,,,,67.5,77.4,72.8,,80.8,,,56.0,,0,0,23,0.0,158.3,0.0,0,3,0,0,3,1,4.3,260,14.4,75.0,20,21,10.1,2.3,1,0,0.0,66.7,14,0,6.7,23,74.2,1,10,,,,,26.3,62.3,73.1,,61.8,,,60.6,,0,0,25,,143.5,0.0,0,1,0,0,4,1,4.0,233,11.1,0,66.7,3,3,13.3,6.16,0,1,25.0,66.7,2,8,0.0,8,25.8,0,5,,,,,65.1,77.5,69.8,,77.0,,,65.2,,0,0,9,0.0,109.7,0.0,0,5,0,0,0,0,0.0,42,14.0
Bear Bachmeier,203434,QB,BYU,1,31,88.9,9,9,9.2,2.99,0,0,0.0,88.9,8,5,0.0,13,41.9,0,5,,,,,66.0,86.7,71.0,,83.1,,,64.3,,0,0,13,60.0,118.8,23.1,3,1,0,0,0,0,0.0,120,13.3,0,128,32.2,75.8,70.0,73.2,93.3,15,16,6.3,2.97,0,0,0.0,81.3,13,5,7.1,18,58.1,1,7,,,,,23.8,57.3,72.2,,57.1,,,,,0,0,19,20.0,131.5,5.6,1,0,0,1,1,2,10.5,169,10.6,89.5,19,20,7.8,2.24,0,0,0.0,80.0,16,0,5.9,21,67.7,1,9,,,,,67.2,78.3,72.5,,77.6,,,,,0,0,21,,134.6,0.0,0,0,0,1,1,1,4.8,246,12.3,0,100.0,5,5,5.8,4.54,0,0,0.0,100.0,5,10,0.0,10,32.3,0,3,,,,,18.8,55.7,70.4,,49.7,,,64.3,,0,0,11,40.0,102.5,40.0,4,1,0,0,0,1,9.1,43,8.6
Jayden Maiava,158135,QB,USC,1,31,87.5,8,8,9.3,2.46,0,1,12.5,87.5,7,2,0.0,8,25.8,0,6,,,,,64.9,87.3,69.5,,86.5,,,,,0,0,8,0.0,156.8,0.0,0,0,0,0,2,0,0.0,97,12.1,0,326,70.3,77.6,74.9,67.5,70.0,20,21,8.2,3.2,0,0,0.0,66.7,14,7,0.0,23,74.2,0,9,,,,,67.6,65.7,73.0,,65.3,,,,,0,0,24,28.6,89.4,8.7,2,0,0,1,0,2,8.3,160,7.6,77.3,22,22,7.4,2.41,0,0,0.0,77.3,17,0,0.0,22,71.0,0,11,,,,,67.4,86.0,72.7,,85.1,,,,,0,0,22,,115.2,0.0,0,0,0,0,1,0,0.0,177,8.0,0,66.7,6,7,12.3,4.48,0,1,12.5,57.1,4,9,0.0,9,29.0,0,4,,,,,65.4,51.1,70.1,,51.1,,,,,0,0,10,22.2,136.9,22.2,2,0,0,1,1,2,20.0,80,11.4
Dante Moore,173983,QB,OREGON,1,31,88.9,9,9,10.9,2.39,0,1,10.0,88.9,8,1,0.0,10,32.3,0,5,,,,,65.6,91.9,70.4,,91.6,,,,,0,0,11,100.0,155.8,10.0,1,0,0,0,1,0,0.0,155,17.2,0,264,72.0,90.7,90.7,66.4,73.7,19,20,10.2,2.69,0,4,19.0,60.0,12,2,14.3,21,67.7,2,3,,,,,67.4,80.9,72.7,,80.1,,,,,0,0,22,50.0,79.4,4.8,1,0,0,1,0,1,4.5,131,6.6,77.8,27,28,11.0,2.45,0,5,16.7,67.9,19,0,9.5,28,90.3,2,8,,,,,68.2,92.0,73.7,,91.6,,,,,0,0,30,,112.2,0.0,0,0,0,1,1,1,3.3,280,10.0,0,100.0,1,1,-6.0,3.9,0,0,0.0,100.0,1,3,0.0,3,9.7,0,0,,,,,62.7,48.1,66.6,,48.3,,,,,0,0,3,66.7,91.7,66.7,2,0,0,0,0,0,0.0,6,6.0
Evan Simon,129906,QB,TEMPLE,1,30,60.0,5,7,17.4,2.39,0,0,0.0,42.9,3,6,0.0,7,23.3,0,3,,,,,64.6,52.4,69.5,,52.9,57.6,,,,0,1,7,0.0,67.0,0.0,0,0,0,2,1,1,14.3,49,7.0,0,306,69.8,62.3,64.9,54.4,50.0,20,21,10.2,2.61,0,0,0.0,38.1,8,4,20.0,23,76.7,2,2,,,,,67.6,66.2,73.0,,69.6,,,53.1,,0,0,24,0.0,46.3,0.0,0,2,0,1,0,1,4.2,34,1.6,55.6,18,18,10.9,2.37,0,0,0.0,44.4,8,0,20.0,20,66.7,2,3,,,,,67.2,76.1,72.7,,80.9,57.6,,53.1,,0,0,21,,51.6,0.0,0,2,0,0,0,0,0.0,46,2.6,0,42.9,7,10,13.4,2.94,0,0,0.0,30.0,3,10,0.0,10,33.3,0,2,,,,,65.4,36.0,70.1,,36.3,,,,,0,1,10,0.0,36.3,0.0,0,0,0,3,1,2,20.0,37,3.7
Brad Jackson,184354,QB,TEXAS ST,1,30,70.0,10,10,7.3,2.32,0,0,0.0,70.0,7,2,0.0,11,36.7,0,3,,,,,65.6,47.0,70.4,,49.6,,,57.0,,0,0,11,0.0,89.2,0.0,0,1,0,0,0,0,0.0,69,6.9,0,314,72.3,80.7,73.3,74.0,87.5,16,16,8.6,2.52,0,1,6.3,81.3,13,4,7.1,19,63.3,1,8,,,,,67.0,87.2,72.2,,85.7,,,66.1,,0,0,19,0.0,158.3,0.0,0,3,0,0,2,0,0.0,216,13.5,87.0,23,23,6.9,2.27,0,1,4.3,82.6,19,0,5.0,24,80.0,1,10,,,,,67.6,80.9,73.0,,78.2,,,64.0,,0,0,24,,147.1,0.0,0,1,0,0,2,0,0.0,284,12.3,0,33.3,3,3,17.3,3.15,0,0,0.0,33.3,1,6,0.0,6,20.0,0,1,,,,,64.2,50.1,68.6,,49.8,,,57.9,,0,0,6,0.0,42.4,0.0,0,3,0,0,0,0,0.0,1,0.3
Jayden Denegal,158533,QB,S DIEGO ST,1,30,62.5,8,9,13.3,2.71,1,0,0.0,55.6,5,5,0.0,13,43.3,0,1,,,,,66.4,52.5,71.4,,50.3,,,62.0,,0,0,15,40.0,60.9,15.4,2,2,0,0,0,1,6.7,17,1.9,0,284,28.8,69.1,65.2,67.9,64.3,14,15,16.2,2.91,1,1,6.7,60.0,9,3,0.0,17,56.7,0,5,,,,,22.4,76.0,71.8,,75.4,,,,,0,1,17,66.7,86.8,11.8,2,0,0,0,1,1,5.9,145,9.7,63.2,19,21,14.4,2.63,2,1,4.5,57.1,12,0,0.0,22,73.3,0,5,,,,,67.5,79.2,72.8,,76.5,,,64.1,,0,1,23,,74.7,0.0,0,1,0,0,1,1,4.3,146,7.0,0,66.7,3,3,19.7,3.34,0,0,0.0,66.7,2,8,0.0,8,26.7,0,1,,,,,16.7,35.7,69.8,,37.5,,,57.3,,0,0,9,50.0,79.9,50.0,4,1,0,0,0,1,11.1,16,5.3
Grayson Loftis,170054,QB,CHARLOTTE,1,30,75.0,8,9,11.6,2.07,0,2,22.2,66.7,6,4,0.0,11,36.7,0,3,,,,,65.6,79.7,70.4,,79.1,,,,,0,1,11,25.0,47.7,9.1,1,0,0,1,0,1,9.1,64,7.1,0,136,69.3,56.8,59.2,53.2,81.3,16,16,5.0,2.52,0,0,0.0,75.0,12,8,7.7,19,63.3,1,1,,,,,67.0,41.8,72.2,,43.3,,,57.3,,0,0,19,25.0,84.4,10.5,2,1,0,0,0,1,5.3,76,4.8,81.3,16,16,6.8,2.01,0,1,6.3,75.0,12,0,7.7,18,60.0,1,4,,,,,66.8,50.7,72.0,,52.5,,,57.3,,0,1,18,,70.6,0.0,0,1,0,0,0,2,11.1,123,7.7,0,75.0,8,9,8.0,2.88,0,1,11.1,66.7,6,12,0.0,12,40.0,0,0,,,,,65.8,69.1,70.7,,68.8,,,,,0,0,12,25.0,70.1,25.0,3,0,0,1,0,0,0.0,17,1.9
Gunner Stockton,157072,QB,GEORGIA,1,30,66.7,6,6,8.2,2.5,0,0,0.0,66.7,4,2,0.0,8,26.7,0,2,,,,,64.9,51.4,69.5,,54.8,,,57.0,,0,0,8,50.0,121.5,12.5,1,1,0,0,1,0,0.0,35,5.8,0,173,71.2,47.6,44.4,56.7,58.3,12,15,10.5,3.37,2,1,6.3,46.7,7,8,0.0,22,73.3,0,2,,,,,67.6,40.8,73.0,,43.4,,,51.9,,0,1,24,12.5,25.7,4.5,1,6,0,1,0,1,4.2,35,2.3,62.5,16,17,9.9,2.79,0,1,5.6,58.8,10,0,0.0,20,66.7,0,4,,,,,67.2,50.0,72.5,,49.4,,,59.1,,0,1,21,,62.9,0.0,0,3,0,1,1,1,4.8,68,4.0,0,50.0,2,4,8.5,3.84,2,0,0.0,25.0,1,10,0.0,10,33.3,0,0,,,,,65.6,34.7,70.4,,42.9,,,47.9,,0,0,11,20.0,39.6,20.0,2,4,0,0,0,0,0.0,2,0.5
CJ Carr,184093,QB,NOTRE DAME,1,30,75.0,8,9,9.1,2.54,0,0,0.0,55.6,5,2,16.7,10,33.3,1,5,,,,,65.4,75.9,70.1,,79.2,,,57.3,,1,0,10,0.0,107.6,0.0,0,1,0,0,1,0,0.0,48,5.3,0,258,68.8,79.2,74.9,70.7,66.7,18,18,11.2,2.69,0,0,0.0,66.7,12,3,0.0,20,66.7,0,7,,,,,67.1,73.2,72.4,,67.4,,,71.1,,0,0,20,0.0,112.5,0.0,0,2,0,0,1,0,0.0,157,8.7,69.6,23,23,8.7,2.29,0,0,0.0,65.2,15,0,6.3,25,83.3,1,11,,,,,67.7,84.0,73.1,,79.4,,,71.1,,0,0,25,,111.7,0.0,0,2,0,0,2,0,0.0,145,6.3,0,66.7,3,4,24.7,4.38,0,0,0.0,50.0,2,5,0.0,5,16.7,0,1,,,,,63.8,47.8,68.1,,51.3,,,57.3,,1,0,5,0.0,95.8,0.0,0,1,0,0,0,0,0.0,60,15.0
Zevi Eckhaus,148535,QB,WASH STATE,1,30,50.0,12,14,10.8,2.49,1,0,0.0,42.9,6,5,0.0,14,46.7,0,5,,,,,66.2,45.8,71.2,,45.9,,,,,0,0,14,0.0,83.6,0.0,0,0,0,1,1,0,0.0,74,5.3,0,341,71.5,65.1,54.2,74.8,78.6,14,14,6.9,2.45,0,0,0.0,78.6,11,4,0.0,16,53.3,0,7,,,,,66.5,66.2,72.0,,65.6,59.6,,61.9,,0,0,16,0.0,103.3,0.0,0,2,0,0,0,0,0.0,123,8.8,66.7,21,21,7.4,2.12,0,0,0.0,66.7,14,0,0.0,21,70.0,0,9,,,,,67.2,57.7,72.8,,57.8,59.6,,,,0,0,21,,107.0,0.0,0,0,0,0,1,0,0.0,169,8.0,0,60.0,5,7,14.2,3.28,1,0,0.0,42.9,3,9,0.0,9,30.0,0,3,,,,,65.1,53.1,69.8,,49.7,,,61.9,,0,0,9,0.0,54.5,0.0,0,2,0,1,0,0,0.0,28,4.0
Athan Kaliakmanis,144971,QB,RUTGERS,1,29,77.8,9,9,13.3,2.39,0,1,9.1,77.8,7,5,0.0,12,41.4,0,7,,,,,66.2,91.4,71.2,,91.1,,,,,0,0,14,60.0,158.3,25.0,3,0,0,0,2,0,0.0,173,19.2,0,278,27.9,91.3,90.9,69.4,91.7,12,13,13.2,3.41,0,1,7.1,69.2,9,5,18.2,17,58.6,2,8,,,,,20.2,82.3,72.0,,80.3,,,65.9,,0,0,18,20.0,137.5,5.9,1,3,0,1,1,1,5.6,165,12.7,82.4,17,17,11.2,2.73,0,1,5.0,70.6,12,0,14.3,19,65.5,2,10,,,,,22.2,88.4,72.7,,86.1,,,63.2,,0,0,22,,152.2,5.3,1,1,0,0,2,1,4.5,219,12.9,0,100.0,4,5,21.8,3.47,0,1,20.0,80.0,4,10,0.0,10,34.5,0,5,,,,,65.4,89.1,70.1,,90.2,,,62.0,,0,0,10,30.0,158.3,30.0,3,2,0,1,1,0,0.0,119,23.8
