player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Trey Kukuk,198675,QB,LA TECH,2,44,76.9,13,15,2.2,1.92,0,0,0.0,53.3,8,3,20.0,16,36.4,2,1,,,,,66.5,58.6,71.6,61.1,,57.0,1,0,16,0.0,84.6,0.0,0,1,1,0,1,0,0.0,57,3.8,0,208,75.3,69.2,64.2,68.1,85.0,20,23,3.8,2.44,2,0,0.0,73.9,17,8,0.0,28,63.6,0,6,,,,,68.1,67.8,73.6,64.9,,64.1,0,0,29,50.0,86.1,14.3,4,1,0,1,0,0,0.0,124,5.4,82.8,29,32,3.4,1.98,2,0,0.0,68.8,22,0,8.3,33,75.0,2,7,,,,,68.5,72.6,74.1,70.0,,64.1,0,0,33,,92.1,0.0,0,1,1,0,1,0,0.0,171,5.3,1,75.0,4,6,1.5,3.08,0,0,0.0,50.0,3,11,0.0,11,25.0,0,0,,,,,65.8,45.7,70.7,48.2,,57.0,1,0,12,36.4,56.3,36.4,4,1,0,1,0,0,0.0,10,1.7
Bear Bachmeier,203434,QB,BYU,2,44,80.0,15,16,4.9,2.1,0,0,0.0,62.5,10,8,16.7,19,43.2,2,5,,,,,67.1,65.1,72.4,64.7,,,1,0,20,37.5,113.8,15.8,3,0,0,0,2,0,0.0,77,4.8,0,128,73.5,73.8,73.0,64.3,72.7,22,22,11.5,2.46,0,2,9.1,63.6,14,4,12.5,25,56.8,2,10,,,,,67.7,78.1,73.3,75.7,60.0,67.0,0,0,25,0.0,107.2,0.0,0,3,0,0,1,0,0.0,195,8.9,74.2,31,31,9.1,2.04,0,2,6.5,67.7,21,0,8.7,32,72.7,2,12,,,,,68.4,77.1,74.0,74.6,,64.3,0,0,32,,122.6,0.0,0,1,0,0,3,0,0.0,237,7.6,0,83.3,6,7,7.5,3.02,0,0,0.0,42.9,3,12,40.0,12,27.3,2,3,,,,,66.0,63.8,71.2,62.6,60.0,62.1,1,0,13,25.0,58.6,25.0,3,2,0,0,0,0,0.0,35,5.0
Jayden Maiava,158135,QB,USC,2,43,90.0,10,12,2.9,2.69,1,0,0.0,66.7,8,3,11.1,13,30.2,1,6,,,,,66.2,77.3,71.2,80.4,,57.3,0,0,14,0.0,149.3,0.0,0,1,0,1,2,0,0.0,178,14.8,0,326,70.5,90.3,90.5,61.6,80.0,30,30,11.5,2.81,0,1,3.3,76.7,23,7,4.2,30,69.8,1,17,,,,,68.2,90.2,73.7,89.7,,,0,0,30,0.0,157.6,0.0,0,0,0,0,4,0,0.0,529,17.6,78.1,32,32,7.6,2.36,0,1,3.1,75.0,24,0,4.0,33,76.7,1,17,,,,,68.5,79.5,74.1,80.4,,57.3,0,0,33,,156.3,0.0,0,1,0,0,6,0,0.0,546,17.1,0,100.0,8,10,16.4,4.15,1,0,0.0,70.0,7,10,12.5,10,23.3,1,6,,,,,65.6,92.7,70.4,92.3,,,0,0,11,0.0,112.5,0.0,0,0,0,1,0,0,0.0,161,16.1
Bishop Davenport,163426,QB,S ALABAMA,2,42,81.8,11,12,9.8,2.06,1,1,7.7,75.0,9,2,0.0,14,33.3,0,7,,,,,21.3,51.3,71.4,51.2,,,0,0,15,100.0,156.3,14.3,2,0,0,0,3,2,13.3,201,16.8,0,288,26.3,54.5,50.4,60.3,88.0,25,26,6.6,2.47,0,0,0.0,76.9,20,7,9.1,28,66.7,2,9,,,,,68.2,55.3,73.7,52.5,,64.9,0,0,30,14.3,110.4,3.6,1,1,0,1,1,2,6.7,196,7.5,87.1,31,32,7.1,2.02,1,1,3.1,78.1,25,0,7.4,33,78.6,2,16,,,,,68.5,77.2,74.1,74.4,,64.9,0,0,33,,155.2,0.0,0,1,0,0,4,1,3.0,376,11.8,1,80.0,5,6,10.2,3.48,0,0,0.0,66.7,4,9,0.0,9,21.4,0,0,,,,,19.2,24.5,70.7,24.8,,,0,0,12,33.3,72.2,33.3,3,0,0,1,0,3,25.0,21,3.5
Evan Simon,129906,QB,TEMPLE,2,42,81.8,11,11,8.7,2.49,0,1,9.1,81.8,9,2,0.0,13,31.0,0,9,,,,,66.0,79.8,71.0,83.1,,57.0,0,0,13,50.0,158.3,7.7,1,1,0,0,4,0,0.0,169,15.4,0,306,71.2,92.2,92.7,66.1,90.9,22,24,11.4,2.71,1,2,8.3,75.0,18,5,10.0,29,69.0,2,16,,,,,68.1,91.5,73.8,92.5,,56.6,0,0,29,20.0,148.1,3.4,1,4,0,1,5,0,0.0,253,10.5,87.1,31,33,9.8,2.42,1,2,6.1,75.8,25,0,7.4,35,83.3,2,23,,,,,68.6,92.3,74.4,92.1,,61.8,0,0,35,,153.4,0.0,0,2,0,1,8,0,0.0,385,11.7,0,100.0,2,2,21.5,3.76,0,1,50.0,100.0,2,7,0.0,7,16.7,0,2,,,,,64.6,66.7,69.1,82.9,,51.1,0,0,7,28.6,158.3,28.6,2,3,0,0,1,0,0.0,37,18.5
Aidan Armenta,175731,QB,LA MONROE,2,41,71.4,21,21,10.9,2.26,0,0,0.0,61.9,13,2,13.3,23,56.1,2,8,,,,,25.2,68.6,72.8,65.7,,64.0,0,1,23,50.0,67.0,4.3,1,1,0,0,1,1,4.3,87,4.1,0,209,36.7,71.6,70.2,62.6,57.1,14,16,10.4,3.5,0,2,10.5,43.8,7,8,12.5,18,43.9,1,2,,,,,67.4,69.9,72.7,71.3,,57.8,1,1,22,12.5,25.0,5.6,1,1,0,1,0,1,4.5,36,2.3,70.0,30,30,9.5,2.25,0,1,3.2,63.3,19,0,9.5,31,75.6,2,10,,,,,28.6,71.4,74.1,69.0,,64.0,0,1,33,,69.3,0.0,0,1,0,0,1,2,6.1,124,4.1,0,40.0,5,7,17.8,4.51,0,1,11.1,14.3,1,10,50.0,10,24.4,1,0,,,,,65.8,65.2,70.7,67.7,,57.8,1,1,12,20.0,0.0,20.0,2,1,0,1,0,0,0.0,-1,-0.1
Dexter Williams II,129457,QB,KENNESAW,2,40,71.4,7,8,11.0,3.19,0,1,11.1,50.0,4,3,20.0,9,22.5,1,3,,,,,65.4,78.4,70.1,83.6,,56.2,0,0,10,0.0,91.7,0.0,0,1,0,1,0,0,0.0,92,11.5,0,200,71.9,51.3,46.0,61.9,43.5,23,27,11.3,2.72,1,0,0.0,33.3,9,15,10.0,31,77.5,1,4,,,,,68.4,35.6,74.0,31.8,,61.2,1,0,32,0.0,42.4,0.0,0,4,0,2,0,1,3.1,56,2.1,54.5,22,22,8.0,2.3,0,0,0.0,45.5,10,0,16.7,22,55.0,2,4,,,,,67.4,51.3,72.7,51.2,,,0,0,22,,56.3,0.0,0,0,0,0,0,0,0.0,86,3.9,0,37.5,8,13,20.0,3.46,1,1,7.1,23.1,3,18,0.0,18,45.0,0,3,,,,,67.1,46.8,72.4,44.7,,58.0,1,0,20,0.0,47.0,0.0,0,5,0,3,0,1,5.0,62,4.8
Julian Sayin,183708,QB,OHIO STATE,2,39,86.7,15,17,6.5,2.52,0,0,0.0,64.7,11,3,15.4,17,43.6,2,6,,,,,66.8,65.9,72.0,68.0,,57.3,0,1,18,0.0,94.2,0.0,0,0,0,2,2,1,5.6,96,5.6,0,260,71.2,77.6,79.3,55.5,95.2,21,21,7.5,2.68,0,1,4.3,90.5,19,2,5.0,22,56.4,1,10,,,,,67.7,82.5,73.1,81.7,,,0,0,25,50.0,158.3,4.5,1,0,0,0,3,0,0.0,310,14.8,90.9,33,33,7.4,2.53,0,1,3.0,84.8,28,0,6.7,34,87.2,2,15,,,,,68.6,83.5,74.3,82.6,,,0,1,35,,143.1,2.9,1,0,0,0,5,1,2.9,392,11.9,0,100.0,3,5,3.7,3.2,0,0,0.0,40.0,2,5,33.3,5,12.8,1,1,,,,,64.9,54.9,69.5,58.2,,57.3,0,0,8,0.0,47.9,0.0,0,0,0,2,0,0,0.0,14,2.8
Josh Hoover,127148,QB,TCU,1,37,83.3,12,13,6.2,1.94,0,1,7.1,69.2,9,2,10.0,13,35.1,1,5,,,,,66.2,84.9,71.2,84.2,,,0,1,14,0.0,83.8,0.0,0,0,0,1,1,1,7.1,95,7.3,0,305,69.0,79.2,79.7,57.3,78.3,23,23,6.1,2.75,0,0,0.0,78.3,18,4,0.0,24,64.9,0,12,,,,,67.8,70.0,73.3,71.3,,57.3,0,0,26,0.0,115.4,0.0,0,1,0,0,1,0,0.0,189,8.2,86.7,30,30,5.9,2.17,0,1,3.0,83.3,25,0,3.8,31,83.8,1,16,,,,,68.5,85.2,74.2,86.1,,57.3,0,1,34,,112.4,0.0,0,1,0,0,2,1,2.9,269,9.0,0,40.0,5,6,7.4,3.97,0,0,0.0,33.3,2,6,0.0,6,16.2,0,1,,,,,64.2,47.6,68.6,47.7,,,0,0,6,0.0,42.4,0.0,0,0,0,1,0,0,0.0,15,2.5
CJ Carr,184093,QB,NOTRE DAME,1,35,78.6,14,15,5.5,2.08,1,1,6.7,73.3,11,3,0.0,17,48.6,0,5,,,,,66.7,66.4,71.8,68.7,,57.3,0,0,17,33.3,110.7,5.9,1,1,0,0,1,0,0.0,91,6.1,0,258,71.7,68.6,70.3,58.7,71.4,14,17,3.1,2.79,0,0,0.0,47.1,8,7,20.0,18,51.4,2,6,,,,,67.0,65.8,72.2,68.0,,57.3,0,1,19,0.0,68.3,0.0,0,1,0,3,1,0,0.0,130,7.6,69.6,23,24,4.0,1.9,1,1,4.2,58.3,14,0,12.5,25,71.4,2,8,,,,,67.7,64.6,73.1,66.3,,57.3,0,1,25,,68.2,0.0,0,1,0,0,1,0,0.0,121,5.0,2,100.0,5,8,5.6,3.8,0,0,0.0,62.5,5,10,0.0,10,28.6,0,3,,,,,65.6,68.7,70.4,72.2,,57.3,0,0,11,10.0,145.8,10.0,1,1,0,3,1,0,0.0,100,12.5
Tommy Castellanos,158433,QB,FLORIDA ST,2,34,88.9,9,11,11.2,3.18,0,0,0.0,72.7,8,8,0.0,15,44.1,0,5,,,,,66.4,76.0,71.4,81.7,,55.8,0,0,15,12.5,111.9,6.7,1,3,0,2,0,0,0.0,130,11.8,0,167,74.0,79.2,84.9,62.2,71.4,14,14,15.1,3.09,0,3,20.0,64.3,9,4,10.0,19,55.9,1,6,,,,,67.1,72.0,72.4,79.0,,53.3,0,0,20,0.0,147.3,0.0,0,5,0,0,3,0,0.0,259,18.5,78.9,19,19,12.7,2.7,0,2,10.0,73.7,14,0,6.7,22,64.7,1,8,,,,,67.5,80.9,72.8,83.0,,58.4,0,0,23,,150.7,0.0,0,3,0,0,2,0,0.0,287,15.1,0,75.0,4,6,17.5,3.93,0,1,16.7,50.0,3,12,0.0,12,35.3,0,3,,,,,65.8,61.6,70.7,75.1,,51.2,0,0,12,8.3,135.4,8.3,1,5,0,2,1,0,0.0,102,17.0
T.J. Finley,124093,QB,GA STATE,1,33,100.0,6,6,5.5,3.04,0,0,0.0,100.0,6,5,0.0,10,30.3,0,5,,,,,66.0,59.2,71.0,66.1,,51.9,0,0,13,40.0,113.9,20.0,2,2,0,0,0,0,0.0,68,11.3,0,175,69.7,36.0,39.0,53.0,68.2,22,23,7.6,2.41,0,0,0.0,65.2,15,11,0.0,23,69.7,0,6,,,,,67.6,29.4,0.0,30.9,,,0,1,24,0.0,62.4,0.0,0,0,0,1,0,3,13.0,133,5.8,82.4,17,17,4.5,2.17,0,0,0.0,82.4,14,0,0.0,18,54.5,0,5,,,,,67.0,43.1,72.2,45.3,,56.7,0,1,19,,67.9,0.0,0,1,0,0,0,2,11.1,105,6.2,1,63.6,11,12,11.4,3.12,0,0,0.0,58.3,7,16,0.0,15,45.5,0,6,,,,,66.8,35.8,0.0,40.5,,57.3,0,0,18,12.5,84.0,13.3,2,1,0,1,0,1,5.9,96,8.0
Brady Jones,200039,QB,W MICHIGAN,2,33,66.7,12,14,12.7,2.39,1,1,7.1,57.1,8,5,0.0,15,45.5,0,4,,,,,21.3,58.7,71.4,58.5,,,0,0,15,20.0,76.5,6.7,1,0,0,1,0,2,13.3,90,6.4,0,347,20.8,37.8,37.8,54.0,40.0,15,16,10.3,2.84,0,0,0.0,31.3,5,8,16.7,18,54.5,1,1,,,,,23.4,29.2,72.2,29.5,,57.3,0,1,19,12.5,14.6,5.6,1,1,0,1,0,2,10.5,19,1.2,52.6,19,20,12.7,2.42,1,1,4.8,45.0,9,0,10.0,20,60.6,1,4,,,,,67.2,54.6,72.5,54.5,,,0,1,21,,37.1,0.0,0,0,0,0,0,2,9.5,88,4.4,2,50.0,8,10,8.1,2.98,0,0,0.0,40.0,4,13,0.0,13,39.4,0,1,,,,,8.9,27.4,71.0,27.7,,57.3,0,0,13,15.4,47.9,15.4,2,1,0,2,0,2,15.4,21,2.1
Zion Turner,158636,QB,MARSHALL,2,33,62.5,8,8,9.3,2.37,0,0,0.0,50.0,4,4,20.0,9,27.3,1,1,,,,,65.1,61.6,69.8,61.4,,,0,0,9,25.0,58.9,11.1,1,0,0,0,0,0,0.0,29,3.6,0,214,72.7,71.6,69.5,67.8,68.2,22,23,9.8,2.68,1,1,4.2,65.2,15,7,0.0,24,72.7,0,6,,,,,67.7,69.7,73.1,71.2,,57.0,0,1,25,0.0,66.2,0.0,0,1,0,0,0,0,0.0,154,6.7,71.4,21,22,9.8,2.29,1,1,4.3,68.2,15,0,0.0,22,66.7,0,6,,,,,67.5,73.8,72.8,73.2,,,0,0,23,,83.5,0.0,0,0,0,0,0,0,0.0,130,5.9,1,55.6,9,9,9.2,3.2,0,0,0.0,44.4,4,11,20.0,11,33.3,1,1,,,,,65.6,55.4,70.4,58.2,,57.0,0,1,11,9.1,24.1,9.1,1,1,0,0,0,0,0.0,53,5.9
Cameran Brown,184894,QB,GA STATE,2,31,62.5,8,8,4.8,3.02,0,0,0.0,37.5,3,5,40.0,10,32.3,2,2,,,,,65.4,65.5,70.1,58.0,,68.2,0,0,10,0.0,45.8,0.0,0,2,0,0,0,0,0.0,6,0.8,0,175,32.7,62.6,69.3,56.9,72.2,18,18,9.5,2.81,0,1,5.3,72.2,13,9,0.0,21,67.7,0,4,,,,,67.4,69.3,72.7,72.9,,53.8,0,0,22,11.1,115.5,4.8,1,2,0,0,1,0,0.0,150,8.3,82.4,17,17,5.4,2.1,0,1,5.6,70.6,12,0,14.3,17,54.8,2,3,,,,,66.8,83.2,72.0,82.5,,,0,0,18,,103.8,0.0,0,0,0,0,1,0,0.0,95,5.6,2,44.4,9,9,13.1,3.82,0,0,0.0,44.4,4,14,0.0,14,45.2,0,3,,,,,66.2,51.3,71.2,47.6,,61.6,0,0,14,7.1,67.4,7.1,1,4,0,0,0,0,0.0,61,6.8
Daniel Beale,197861,QB,LA LAFAYET,2,31,70.0,10,11,4.1,2.8,1,1,7.7,63.6,7,6,0.0,12,38.7,0,2,,,,,66.2,56.7,71.2,58.9,,57.3,0,0,14,0.0,67.6,0.0,0,1,0,0,0,0,0.0,31,2.8,0,207,68.9,60.1,55.8,67.5,66.7,15,17,7.6,2.74,1,0,0.0,41.2,7,3,30.0,19,61.3,3,4,,,,,67.7,61.0,73.1,55.1,,71.7,0,0,25,33.3,69.5,5.3,1,1,0,1,1,0,0.0,55,3.2,68.4,19,21,6.9,2.49,2,1,4.2,47.6,10,0,23.1,22,71.0,3,5,,,,,67.7,64.9,73.1,61.8,,64.9,0,0,25,,70.3,0.0,0,1,0,0,1,0,0.0,64,3.0,0,66.7,6,7,4.0,3.43,0,0,0.0,57.1,4,9,0.0,9,29.0,0,1,,,,,66.2,50.3,71.2,47.4,,62.0,0,0,14,11.1,62.8,11.1,1,1,0,1,0,0,0.0,22,3.1
Grant Jordan,151147,QB,UMASS,2,30,62.5,8,8,5.3,3.74,0,2,22.2,62.5,5,3,0.0,11,36.7,0,5,,,,,65.8,91.9,70.7,90.3,,71.7,0,0,12,33.3,101.6,9.1,1,2,0,0,0,0,0.0,91,11.4,0,216,70.7,80.4,72.5,74.8,62.5,16,16,9.9,3.17,0,1,6.3,62.5,10,5,0.0,19,63.3,0,6,,,,,67.0,61.1,72.2,55.2,,69.5,0,1,19,20.0,59.4,5.3,1,2,0,0,0,1,5.3,120,7.5,65.0,20,20,8.4,2.9,0,3,14.3,65.0,13,0,0.0,22,73.3,0,9,,,,,67.5,90.7,72.8,87.6,,71.7,0,0,23,,96.3,0.0,0,2,0,0,0,0,0.0,192,9.6,0,50.0,4,4,8.3,4.7,0,0,0.0,50.0,2,8,0.0,8,26.7,0,2,,,,,64.9,43.2,69.5,29.6,,69.5,0,1,8,25.0,24.0,25.0,2,2,0,0,0,1,12.5,19,4.8
Dru DeShields,176094,QB,KENT STATE,2,30,63.6,11,13,8.1,2.64,1,1,7.7,46.2,6,8,14.3,13,43.3,1,3,,,,,66.0,80.1,71.0,79.5,,,0,0,13,0.0,104.0,0.0,0,0,0,1,1,0,0.0,118,9.1,0,201,33.6,70.9,74.8,56.6,80.0,10,12,12.0,3.04,1,1,7.1,58.3,7,6,12.5,17,56.7,1,7,,,,,23.8,64.5,72.2,65.0,,59.7,0,0,19,33.3,118.8,11.8,2,3,0,1,1,1,5.3,116,9.7,92.3,13,16,12.0,2.48,2,2,11.8,62.5,10,0,16.7,16,53.3,2,8,,,,,66.7,90.6,71.8,90.4,,,0,0,17,,145.8,0.0,0,0,0,1,2,0,0.0,205,12.8,0,37.5,8,9,6.6,3.31,0,0,0.0,33.3,3,14,0.0,14,46.7,0,2,,,,,21.6,49.3,71.4,47.5,,59.7,0,0,15,14.3,43.3,14.3,2,3,0,1,0,1,6.7,29,3.2
Aaron Philo,183222,QB,GA TECH,1,30,78.6,14,16,8.6,1.92,0,2,12.5,62.5,10,6,9.1,18,60.0,1,6,,,,,22.9,58.0,72.0,60.1,,57.0,1,0,18,16.7,106.3,5.6,1,1,0,1,0,1,5.6,247,15.4,0,176,28.8,78.6,76.0,66.8,91.7,12,12,10.9,2.79,0,1,7.1,91.7,11,2,0.0,12,40.0,0,5,,,,,66.2,86.9,71.2,86.0,,,0,1,14,0.0,101.7,0.0,0,0,0,0,1,1,7.1,121,10.1,90.5,21,21,8.1,2.0,0,2,9.1,85.7,18,0,5.3,22,73.3,1,8,,,,,67.5,83.3,72.8,85.3,,57.0,0,1,23,,98.9,0.0,0,1,0,0,0,1,4.3,317,15.1,0,60.0,5,7,16.2,3.0,0,1,12.5,42.9,3,8,0.0,8,26.7,0,3,,,,,16.7,51.7,69.8,51.7,,,1,0,9,12.5,107.7,12.5,1,0,0,1,1,1,11.1,51,7.3
Chase Jenkins,173242,QB,RICE,2,28,66.7,6,6,8.0,3.0,0,0,0.0,66.7,4,6,0.0,11,39.3,0,3,,,,,65.6,42.3,70.4,45.4,,56.7,0,0,11,66.7,81.3,36.4,4,1,0,0,0,0,0.0,34,5.7,0,275,75.6,49.4,48.0,54.2,86.7,15,15,-1.0,1.74,0,0,0.0,86.7,13,2,0.0,17,60.7,0,5,,,,,66.8,50.1,72.2,54.2,60.0,52.8,0,1,18,0.0,55.8,0.0,0,2,0,0,0,1,5.6,61,4.1,83.3,18,18,-0.2,1.77,0,0,0.0,83.3,15,0,0.0,20,71.4,0,7,,,,,67.2,47.9,72.5,51.9,,51.6,0,1,21,,58.3,0.0,0,2,0,0,0,1,4.8,64,3.6,0,66.7,3,3,12.0,3.4,0,0,0.0,66.7,2,8,0.0,8,28.6,0,1,,,,,64.9,44.5,69.8,47.1,60.0,57.3,0,0,8,50.0,100.7,50.0,4,1,0,0,0,0,0.0,31,10.3
Broc Lowry,173383,QB,W MICHIGAN,2,27,83.3,6,12,3.8,3.18,0,0,0.0,41.7,5,7,0.0,13,48.1,0,2,,,,,66.0,54.3,71.0,54.1,,,0,0,13,14.3,80.6,7.7,1,0,0,6,1,0,0.0,46,3.8,0,347,73.3,60.9,54.6,63.8,100.0,6,8,10.0,3.28,0,1,9.1,62.5,5,4,16.7,14,51.9,1,8,,,,,66.7,72.8,71.8,57.1,,78.1,0,0,17,25.0,106.3,7.1,1,5,0,2,0,0,0.0,120,15.0,90.0,10,12,7.6,2.99,0,1,6.7,66.7,8,0,11.1,16,59.3,1,9,,,,,67.0,70.0,72.2,58.8,,75.8,0,0,19,,137.5,0.0,0,4,0,2,1,0,0.0,151,12.6,0,100.0,2,8,3.5,3.58,0,0,0.0,25.0,2,11,0.0,11,40.7,0,1,,,,,65.6,56.6,70.4,50.2,,64.2,0,0,11,18.2,39.6,18.2,2,1,0,6,0,0,0.0,15,1.9
Kaiden Bennett,147778,QB,DELWARE ST,1,27,37.5,8,8,14.9,3.01,0,0,0.0,37.5,3,4,0.0,9,33.3,0,3,,,,,65.6,29.6,70.4,28.2,,64.3,0,1,11,25.0,13.0,11.1,1,0,0,0,0,1,9.1,37,4.6,0,152,33.4,45.6,41.2,64.2,64.3,14,14,5.4,2.56,0,0,0.0,57.1,8,3,11.1,18,66.7,1,6,,,,,22.9,52.8,72.0,64.2,,42.8,0,0,18,33.3,102.1,5.6,1,3,0,0,1,1,5.6,96,6.9,52.9,17,17,6.9,2.32,0,0,0.0,47.1,8,0,11.1,20,74.1,1,6,,,,,24.8,45.7,72.7,51.0,,49.2,0,0,22,,58.9,0.0,0,3,0,0,0,1,4.5,72,4.2,2,60.0,5,5,15.2,3.83,0,0,0.0,60.0,3,7,0.0,7,25.9,0,3,,,,,64.6,33.0,69.1,33.5,,,0,1,7,28.6,102.9,28.6,2,0,0,0,1,1,14.3,61,12.2
CJ Montes,146114,QB,KENT STATE,2,26,71.4,7,8,4.0,2.31,1,0,0.0,62.5,5,3,0.0,10,38.5,0,3,,,,,65.4,52.7,70.1,52.6,,,0,1,10,66.7,88.0,20.0,2,0,0,0,1,0,0.0,65,8.1,0,201,69.5,54.0,53.3,57.7,60.0,10,11,5.7,3.24,1,1,9.1,45.5,5,6,16.7,16,61.5,1,3,,,,,66.5,55.2,71.6,56.5,,57.4,0,0,16,33.3,68.4,12.5,2,3,0,0,0,0,0.0,75,6.8,84.6,13,15,4.2,2.56,2,1,6.7,66.7,10,0,9.1,17,65.4,1,6,,,,,66.7,67.4,71.8,67.3,,60.6,0,0,17,,118.8,0.0,0,2,0,0,1,0,0.0,140,9.3,0,0.0,4,4,7.8,3.49,0,0,0.0,0.0,0,9,,9,34.6,0,0,,,,,65.1,33.1,69.8,34.6,,57.3,0,1,9,44.4,0.0,44.4,4,1,0,0,0,0,0.0,0,0.0
Walker Howard,157112,QB,LA LAFAYET,1,25,50.0,4,4,10.5,2.1,0,0,0.0,25.0,1,0,50.0,4,16.0,1,1,,,,,63.3,47.3,67.4,47.5,,,0,0,4,,39.6,0.0,0,0,0,0,0,0,0.0,6,1.5,0,207,71.1,43.6,34.1,69.0,64.7,17,19,12.2,2.31,0,0,0.0,47.4,9,4,18.2,21,84.0,2,3,,,,,67.7,37.7,73.3,34.9,,64.2,0,1,26,25.0,37.6,4.8,1,1,0,2,0,2,7.7,82,4.3,65.0,20,21,9.7,2.03,0,0,0.0,47.6,10,0,23.1,21,84.0,3,3,,,,,67.7,42.6,73.1,42.8,,,0,0,25,,59.2,0.0,0,0,0,1,0,1,4.0,88,4.2,1,0.0,1,2,56.0,3.6,0,0,0.0,0.0,0,4,,4,16.0,0,1,,,,,63.3,32.7,68.1,27.9,,64.2,0,1,5,25.0,0.0,25.0,1,1,0,1,0,1,20.0,0,0.0
